TIME VBM_1 VBM_2 VBM_3 VBM_4 VBM_5 VBM_6 VBM_7 VBM_8 PITCH HEAVE
0.002427564 59.33881 148.728 208.8237 197.0922 208.3684 160.2123 85.74146 29.67812 -6.3669768192385825e-09 -1.579615e-09
0.005340118 -1.387378 483.8361 300.1069 -737.6476 -1277.415 -1256.923 -723.0548 -118.8959 -1.1884732274992787e-07 -2.776953e-08
0.008833923 -143.851 -524.0811 -619.4244 -323.636 -33.54748 62.54716 -34.67276 -138.4429 -1.1761698780031951e-07 -7.720618e-09
0.0128803 -75.69156 -34.34363 -177.0792 -536.0359 -648.4462 -584.9223 -368.4736 -124.4411 -3.094334373433543e-07 8.153308e-09
0.01692668 -107.6953 -272.2736 -389.5357 -421.2761 -332.1188 -251.7501 -191.367 -122.7247 -6.132149749699753e-07 1.097043e-07
0.02097306 -91.54341 -155.5612 -285.0307 -474.6689 -481.6397 -408.231 -271.5632 -118.6937 -6.554892929142307e-07 5.082306e-07
0.02501944 -100.6117 -215.1565 -337.1993 -444.6906 -399.6978 -320.5642 -222.1658 -114.0461 -1.1326363050036258e-06 1.161228e-06
0.02906582 -95.14772 -185.4024 -309.7459 -453.2661 -430.6914 -353.5084 -237.8298 -111.1271 -1.448684191146188e-06 2.390225e-06
0.0331122 -99.7529 -203.8462 -326.1989 -447.1224 -408.2634 -327.5015 -220.6081 -106.0969 -2.475494725883165e-06 4.095933e-06
0.03715858 -97.36359 -195.5558 -317.5748 -444.8076 -410.2088 -330.0765 -220.4294 -103.3198 -3.988791180471109e-06 6.42248e-06
0.04120496 -100.3723 -202.9627 -323.8433 -442.8315 -401.1129 -318.4889 -211.1202 -98.70644 -6.783087747523559e-06 9.175223e-06
0.04525134 -99.69121 -201.1775 -320.8769 -438.6839 -396.2686 -313.5509 -206.6698 -95.70973 -1.1054994021948423e-05 1.222875e-05
0.04929772 -101.9049 -205.2136 -323.6876 -436.8228 -390.1615 -305.7904 -199.8499 -91.70662 -1.751853292738284e-05 1.52443e-05
0.0533441 -102.3511 -205.8637 -322.8784 -433.1109 -384.4512 -299.6684 -194.692 -88.57711 -2.666407566112565e-05 1.787456e-05
0.05739048 -104.0702 -208.6096 -324.297 -431.0082 -379.3507 -293.5351 -189.2446 -85.12426 -3.9187563535763324e-05 1.96752e-05
0.06143686 -104.8988 -209.7084 -323.7932 -427.4531 -373.7484 -287.6607 -184.3534 -82.10474 -5.572696675277735e-05 2.019131e-05
0.06548323 -106.1828 -211.3322 -323.613 -423.8702 -367.792 -281.4167 -179.2542 -78.96582 -7.696036317986004e-05 1.892356e-05
0.06952961 -107.124 -212.2228 -322.5787 -419.5241 -361.2595 -274.7354 -174.0892 -75.97278 -0.00010355914607366858 1.536312e-05
0.07357599 -108.1326 -213.0818 -321.3998 -414.9042 -354.3907 -267.6251 -168.4657 -72.66368 -0.00013621736306455103 9.048426e-06
0.07762237 -109.0752 -213.7956 -320.0521 -410.1613 -347.5175 -260.5734 -162.8416 -69.37954 -0.00017565499737554012 -4.400746e-07
0.08166875 -109.855 -214.1371 -318.2131 -404.9749 -340.3612 -253.3516 -157.1399 -66.07494 -0.00022260295799078598 -1.349036e-05
0.08571513 -110.4367 -213.9666 -315.6751 -399.2396 -332.9277 -246.0598 -151.4291 -62.76714 -0.0002777778771011575 -3.046207e-05
0.08976151 -110.8786 -213.4703 -312.8101 -393.3044 -325.5067 -238.9336 -145.9841 -59.70688 -0.00034187299948554685 -5.168966e-05
0.09380789 -111.1345 -212.6052 -309.5148 -387.0162 -317.8584 -231.6652 -140.4299 -56.55934 -0.0004155684799534562 -7.747322e-05
0.09785427 -111.187 -211.389 -305.8823 -380.5526 -310.2504 -224.5649 -135.0996 -53.60009 -0.0004995175952439071 -0.0001080724
0.1019006 -111.0824 -209.8901 -301.9563 -373.9418 -302.6724 -217.606 -129.9553 -50.81391 -0.0005943561688034009 -0.0001437073
0.105947 -110.7958 -208.0239 -297.5845 -366.919 -294.7735 -210.4018 -124.6302 -47.89289 -0.0007007132172943567 -0.000184571
0.1099934 -110.4361 -206.0866 -293.1726 -359.9478 -286.9735 -203.3026 -119.3918 -45.03064 -0.0008192018748829997 -0.0002308377
0.1140398 -109.8545 -203.7826 -288.3866 -352.7388 -279.1092 -196.2568 -114.2534 -42.25509 -0.0009504258509575949 -0.0002826583
0.1180862 -109.3494 -201.6545 -283.8383 -345.881 -271.6612 -189.6414 -109.523 -39.81548 -0.0010949906002356592 -0.0003401586
0.1221325 -108.5785 -199.0574 -278.7758 -338.6528 -264.0618 -183.0365 -104.8743 -37.45266 -0.0012535061152907645 -0.0004034405
0.1261789 -107.7697 -196.4323 -273.7266 -331.4922 -256.5019 -176.4189 -100.1825 -35.0516 -0.0014265680769966168 -0.0004725863
0.1302253 -106.6737 -193.2767 -268.0224 -323.72 -248.4901 -169.5029 -95.30837 -32.55896 -0.0016147475570844681 -0.0005476612
0.1342717 -105.7549 -190.6102 -263.1154 -317.0386 -241.6279 -163.6533 -91.31042 -30.65898 -0.0018185981739930516 -0.0006286961
0.1383181 -104.4977 -187.2556 -257.3805 -309.5793 -234.1911 -157.4117 -87.06588 -28.62243 -0.0020386580127307566 -0.0007156805
0.1423644 -103.2324 -183.9599 -251.7363 -302.2496 -226.8133 -151.141 -82.72342 -26.4727 -0.002275441596361071 -0.0008085867
0.1464108 -101.837 -180.4267 -245.876 -294.8269 -219.4716 -144.9767 -78.49998 -24.4048 -0.0025294271450990425 -0.0009073602
0.1504572 -100.4476 -177.0359 -240.3488 -287.9407 -212.7448 -139.4232 -74.81326 -22.73486 -0.0028010736805379436 -0.00101191
0.1545036 -98.946 -173.4405 -234.6279 -280.962 -206.0053 -133.9077 -71.18946 -21.13167 -0.00309083149762479 -0.001122124
0.15855 -97.46318 -169.9569 -229.1016 -274.1845 -199.3302 -128.3168 -67.38771 -19.33159 -0.0033991090034045483 -0.001237874
0.1625963 -95.86341 -166.2646 -223.4122 -267.4188 -192.8533 -123.0518 -63.96243 -17.85214 -0.0037262814436663976 -0.00135901
0.1666427 -94.47099 -163.0188 -218.3131 -261.3052 -186.8676 -118.0679 -60.61332 -16.31493 -0.0040727013749192395 -0.001485357
0.1706891 -92.7466 -159.1776 -212.4931 -254.476 -180.3052 -112.6508 -56.9741 -14.61601 -0.004438677720440679 -0.001616717
0.1747355 -91.24367 -155.7424 -207.235 -248.3423 -174.4281 -107.8435 -53.81505 -13.22996 -0.00482448624225253 -0.001752872
0.1787819 -89.5959 -152.1258 -201.8168 -242.0963 -168.5279 -103.071 -50.72129 -11.91957 -0.005230392230401094 -0.001893577
0.1828282 -88.1037 -148.7634 -196.7133 -236.1332 -162.7546 -98.26718 -47.47301 -10.40341 -0.00565661908703063 -0.002038567
0.1868746 -86.52109 -145.3421 -191.6248 -230.2655 -157.1222 -93.63135 -44.39717 -9.037785 -0.006103350071712595 -0.002187565
0.190921 -85.19479 -142.3697 -187.1926 -225.2548 -152.3835 -89.83545 -42.02492 -8.160408 -0.006570747500067424 -0.002340269
0.1949674 -83.65515 -139.0393 -182.28 -219.6362 -146.9207 -85.25885 -38.9111 -6.708555 -0.007058942271789019 -0.002496361
0.1990138 -82.2506 -135.9228 -177.646 -214.3128 -141.6899 -80.84626 -35.89483 -5.300927 -0.007568014672022967 -0.002655519
0.2030601 -80.92518 -132.9994 -173.2906 -209.3016 -136.7468 -76.65883 -33.02276 -3.955707 -0.008098006588671321 -0.002817402
0.2071065 -79.63277 -130.1496 -169.1155 -204.6132 -132.2505 -72.97648 -30.64167 -2.999746 -0.0086489354750266 -0.002981645
0.2111529 -78.40142 -127.3843 -164.9827 -199.8379 -127.4757 -68.86942 -27.77731 -1.633662 -0.009220792604442541 -0.003147865
0.2151993 -77.19019 -124.6911 -161.0163 -195.3017 -122.9587 -65.029 -25.16579 -0.464694 -0.009813529107700093 -0.003315678
0.2192457 -76.05344 -122.0917 -157.1668 -190.8976 -118.5227 -61.20243 -22.50452 0.7937207 -0.01042706469965366 -0.003484691
0.223292 -74.91461 -119.4892 -153.3192 -186.4595 -114.0369 -57.33302 -19.83142 2.018571 -0.011061296405877375 -0.003654502
0.2273384 -73.80995 -116.9271 -149.5055 -182.0168 -109.4926 -53.36924 -17.05634 3.31491 -0.011716086345360331 -0.003824714
0.2313848 -72.73787 -114.3556 -145.6149 -177.4392 -104.7464 -49.15554 -14.01965 4.838276 -0.012391265221165087 -0.003994924
0.2354312 -71.67331 -111.8024 -141.7811 -172.9447 -100.0782 -45.0228 -11.07148 6.270169 -0.013086623593781398 -0.004164729
0.2394775 -70.67127 -109.353 -138.0831 -168.5493 -95.44388 -40.8666 -8.057729 7.786727 -0.013801938061065014 -0.004333722
0.2435239 -69.68579 -106.9526 -134.4763 -164.2963 -91.00769 -36.94925 -5.299677 9.077195 -0.014536969512908409 -0.00450149
0.2475703 -68.75102 -104.6313 -130.986 -160.1785 -86.65827 -33.07254 -2.546369 10.3803 -0.015291456149923787 -0.004667621
0.2516167 -67.74115 -102.1261 -127.1839 -155.6281 -81.80746 -28.67806 0.6642017 11.99741 -0.016065106502126062 -0.004831703
0.2556631 -66.84039 -99.8964 -123.8322 -151.5914 -77.47755 -24.79548 3.420476 13.29011 -0.01685760117426212 -0.004993326
0.2597094 -65.87287 -97.46589 -120.127 -147.0918 -72.63311 -20.39825 6.610482 14.84525 -0.017668613789761835 -0.005152087
0.2637558 -64.9664 -95.22613 -116.7918 -143.152 -68.43622 -16.66449 9.216765 16.01797 -0.0184977848107993 -0.005307577
0.2678022 -64.00565 -92.84436 -113.2164 -138.8243 -63.76555 -12.43344 12.26204 17.47882 -0.01934475819020711 -0.005459385
0.2718486 -63.11488 -90.68751 -110.0268 -135.0196 -59.7072 -8.856816 14.69025 18.47585 -0.020209149955549822 -0.005607102
0.275895 -62.11132 -88.24405 -106.3881 -130.6325 -54.9783 -4.591274 17.73026 19.90207 -0.021090576134392 -0.005750328
0.2799413 -61.13611 -85.86435 -102.8192 -126.3112 -50.31101 -0.3995666 20.66906 21.19228 -0.02198863530100568 -0.00588867
0.2839877 -60.21029 -83.59052 -99.36047 -122.0139 -45.62658 3.820248 23.63113 22.505 -0.02290287366978535 -0.006021737
0.2880341 -59.3045 -81.33542 -95.97528 -117.9326 -41.25412 7.679826 26.24369 23.56208 -0.02383283745512549 -0.006149146
0.2920805 -58.3527 -78.93295 -92.30479 -113.4364 -36.39614 12.02753 29.27284 24.88996 -0.02477810777800562 -0.006270522
0.2961269 -57.41704 -76.55568 -88.64921 -108.9183 -31.50691 16.38759 32.27931 26.16686 -0.02573819594623518 -0.006385503
0.3001732 -56.47343 -74.1535 -84.98032 -104.4079 -26.65671 20.67712 35.1967 27.36973 -0.026712613267623614 -0.006493739
0.3042196 -55.5021 -71.68182 -81.2028 -99.71441 -21.6057 25.14264 38.22697 28.60247 -0.027700888503272885 -0.006594887
0.308266 -54.51389 -69.17392 -77.32106 -94.88206 -16.39919 29.75684 41.38391 29.93654 -0.028702515507699908 -0.006688618
0.3123124 -53.4785 -66.55137 -73.29142 -89.88611 -11.02904 34.51145 44.62887 31.28551 -0.02971698813542161 -0.006774613
0.3163588 -52.46874 -64.01072 -69.37992 -85.02631 -5.82079 39.07752 47.67018 32.45702 -0.030743765334369875 -0.006852558
0.3204051 -51.45978 -61.44577 -65.38285 -79.97134 -0.3535038 43.91985 50.96624 33.83221 -0.03178230605247658 -0.006922154
0.3244515 -50.42508 -58.82304 -61.32256 -74.86404 5.174538 48.8201 54.30912 35.24383 -0.03283206923767361 -0.006983113
0.3284979 -49.37376 -56.12572 -57.09932 -69.54329 10.9153 53.90371 57.78064 36.7291 -0.033892461478015286 -0.007035153
0.3325443 -48.25995 -53.31145 -52.68217 -63.92706 16.98823 59.30398 61.50479 38.36618 -0.03496290681484845 -0.007078013
0.3365907 -47.16264 -50.4939 -48.26622 -58.35983 22.96897 64.56981 65.07234 39.87322 -0.036042811836227415 -0.007111445
0.340637 -46.06096 -47.68311 -43.85139 -52.75537 28.9629 69.81053 68.57448 41.29869 -0.037131565676914 -0.007135212
0.3446834 -44.9656 -44.84005 -39.37358 -47.11017 34.98085 75.05196 72.05768 42.70967 -0.03822857492496252 -0.007149086
0.3487298 -43.86072 -41.95817 -34.82145 -41.34032 41.11985 80.37667 75.55843 44.06939 -0.03933322871513477 -0.007152854
0.3527762 -42.75652 -39.08171 -30.25237 -35.54687 47.2763 85.70687 79.05674 45.43845 -0.04044491618219256 -0.007146314
0.3568226 -41.64493 -36.18474 -25.67955 -29.76475 53.40474 90.99637 82.51586 46.80021 -0.041563009007605164 -0.007129271
0.3608689 -40.55588 -33.35124 -21.19246 -24.07209 59.41645 96.13852 85.80777 48.01751 -0.04268689632613439 -0.007101538
0.3649153 -39.40375 -30.3874 -16.50515 -18.11686 65.70936 101.5363 89.28784 49.33012 -0.04381591491266448 -0.007062941
0.3689617 -38.19777 -27.31538 -11.66973 -11.98374 72.19352 107.1141 92.91442 50.75023 -0.04494945390195724 -0.007013327
0.3730081 -36.94736 -24.15274 -6.67359 -5.617014 78.93812 112.9419 96.75014 52.32557 -0.04608681516231187 -0.006952553
0.3770545 -35.70423 -21.02575 -1.741575 0.6492471 85.54646 118.6052 100.4177 53.78714 -0.047227318015320076 -0.006880489
0.3811008 -34.48913 -17.94636 3.127586 6.844824 92.05199 124.1327 103.9283 55.09804 -0.04837031668915865 -0.006797014
0.3851472 -33.26153 -14.86265 8.004898 13.05293 98.54075 129.6071 107.3492 56.32484 -0.04951511305212677 -0.006702015
0.3891936 -32.05628 -11.79651 12.83495 19.13532 104.8307 134.8305 110.5164 57.3711 -0.050661026425816165 -0.006595394
0.39324 -30.79482 -8.625207 17.82025 25.44278 111.3807 140.3265 113.9386 58.63849 -0.0518074110384036 -0.006477056
0.3972863 -29.5221 -5.417368 22.88129 31.84609 118.0088 145.8547 117.3402 59.85485 -0.052953568758188276 -0.006346925
0.4013327 -28.24054 -2.204039 27.95103 38.26753 124.6515 151.3899 120.7464 61.09712 -0.054098801453469396 -0.00620494
0.4053791 -27.00197 0.8903643 32.83304 44.43015 130.9507 156.5306 123.7714 62.0757 -0.0552424458991312 -0.006051046
0.4094255 -25.7577 4.029808 37.75653 50.59343 137.216 161.6162 126.7354 63.00429 -0.056383838870057934 -0.005885194
0.4134719 -24.53449 7.089372 42.55201 56.57867 143.2281 166.3966 129.3904 63.71159 -0.05752231714113384 -0.005707339
0.4175182 -23.30156 10.19581 47.44222 62.69233 149.3838 171.3235 132.1927 64.566 -0.05865720003395063 -0.005517447
0.4215646 -22.09195 13.20921 52.1558 68.53311 155.1719 175.8275 134.5797 65.11714 -0.05978787668327012 -0.005315489
0.425611 -20.86592 16.27212 56.93041 74.43258 160.9911 180.335 136.9531 65.6571 -0.06091368386397653 -0.005101445
0.4296574 -19.64405 19.30163 61.62034 80.17966 166.6039 184.6152 139.1289 66.09351 -0.06203399325753917 -0.0048753
0.4337038 -18.41343 22.34865 66.3488 85.98774 172.2667 188.9313 141.3375 66.58551 -0.06314819399871983 -0.004637043
0.4377501 -17.19691 25.34563 70.97259 91.61869 177.6825 192.9565 143.2571 66.86303 -0.06425564031569528 -0.004386673
0.4417965 -15.96001 28.37846 75.6443 97.29785 183.1214 196.9809 145.1677 67.15272 -0.06535575624981234 -0.004124199
0.4458429 -14.73494 31.35395 80.23786 102.8636 188.3951 200.814 146.909 67.36132 -0.06644791348254031 -0.003849637
0.4498893 -13.47039 34.45127 85.00816 108.6601 193.9255 204.891 148.8444 67.69221 -0.06753153605522604 -0.003563017
0.4539357 -12.23034 37.43007 89.54457 114.0893 198.9814 208.4552 150.3301 67.75035 -0.0686060131026313 -0.003264378
0.457982 -10.94683 40.50783 94.22668 119.7019 204.2226 212.1979 151.984 67.96837 -0.06967076866610296 -0.002953761
0.4620284 -9.655946 43.5663 98.85266 125.1978 209.2706 215.6866 153.3634 67.96677 -0.07072522678698785 -0.002631219
0.4660748 -8.356124 46.64633 103.5204 130.7483 214.3689 219.2167 154.7851 68.03966 -0.07176881150663283 -0.002296814
0.4701212 -6.996486 49.7956 108.2421 136.3279 219.4507 222.7086 156.1809 68.12765 -0.0728009468663847 -0.001950621
0.4741676 -5.656529 52.89323 112.8776 141.7573 224.32 225.9401 157.3167 68.03791 -0.07382110926746792 -0.001592725
0.4782139 -4.293233 56.04759 117.6104 147.3383 229.3566 229.3451 158.6214 68.08635 -0.07482874020452181 -0.001223219
0.4822603 -2.930914 59.15417 122.2249 152.7045 234.0928 232.3974 159.5857 67.9034 -0.07582326371889321 -0.0008422079
0.4863067 -1.539012 62.31497 126.9122 158.1571 238.8929 235.4888 160.5712 67.75063 -0.07680417366509906 -0.0004498037
0.4903531 -0.08580482 65.58322 131.7408 163.7719 243.847 238.7034 161.6369 67.62898 -0.07777092899107124 -4.61353e-05
0.4943995 1.418233 68.95745 136.7433 169.6246 249.0525 242.15 162.8958 67.64681 -0.07872297119144911 0.0003686481
0.4984458 2.97515 72.39479 141.8112 175.5282 254.2692 245.5732 164.1205 67.62977 -0.07965977666745706 0.0007943795
0.5024922 4.538355 75.8075 146.8028 181.2789 259.2546 248.7184 165.079 67.46182 -0.08058078691373448 0.001230882
0.5065386 6.142068 79.28445 151.8802 187.1295 264.3294 251.9465 166.1289 67.37647 -0.08148547833150574 0.001677969
0.510585 7.825504 82.90752 157.1593 193.22 269.6191 255.325 167.2401 67.29263 -0.08237334477528777 0.002135438
0.5146314 9.54813 86.56633 162.4403 199.2485 274.7897 258.5599 168.2357 67.13514 -0.083243862646305 0.002603068
0.5186777 11.3204 90.30184 167.8271 205.4039 280.072 261.8804 169.2898 67.02888 -0.08409649089248926 0.003080632
0.5227241 13.08025 93.97931 173.0948 211.36 285.092 264.9217 170.1218 66.81305 -0.0849307233683575 0.003567893
0.5267705 14.89986 97.72397 178.4135 217.3317 290.0678 267.8806 170.8663 66.5433 -0.08574610628830422 0.004064609
0.5308169 16.72162 101.4705 183.7332 223.3003 295.0174 270.7944 171.5726 66.28136 -0.08654211605355379 0.004570531
0.5348632 18.56766 105.2321 189.0446 229.2118 299.8591 273.572 172.1582 65.94655 -0.08731829887850072 0.005085396
0.5389096 20.42079 109.0019 194.3697 235.1395 304.7015 276.3446 172.7494 65.62336 -0.08807420097753946 0.005608935
0.542956 22.27638 112.7404 199.6198 240.9344 309.3588 278.9171 173.1903 65.24315 -0.08880936856506451 0.00614087
0.5470024 24.17652 116.5347 204.9149 246.7425 313.9744 281.4129 173.5595 64.84778 -0.08952336530876287 0.006680916
0.5510488 26.06943 120.286 210.129 252.4264 318.4445 283.7741 173.849 64.41269 -0.09021578978290658 0.007228785
0.5550951 28.02953 124.1475 215.4794 258.2513 323.0061 286.1689 174.1251 63.98816 -0.09088620565518264 0.007784176
0.5591415 29.9483 127.8963 220.6386 263.8055 327.2696 288.2934 174.2298 63.49784 -0.09153424640644812 0.008346782
0.5631879 31.91634 131.7111 225.8723 269.4302 331.5669 290.4275 174.3449 63.01262 -0.09215949315768258 0.008916295
0.5672343 33.8454 135.4502 230.9903 274.8973 335.6845 292.3848 174.3284 62.48312 -0.09276157938974307 0.0094924
0.5712807 35.73337 139.1168 236.016 280.2567 339.6868 294.244 174.264 61.94906 -0.09334013858348666 0.01007477
0.575327 37.60711 142.7488 240.9917 285.5573 343.625 296.0486 174.1755 61.41538 -0.09389482167306298 0.0106631
0.5793734 39.46263 146.3312 245.8766 290.719 347.3947 297.6967 174.0061 60.89188 -0.09442524468603657 0.01125704
0.5834198 41.36545 149.9902 250.849 295.9683 351.2184 299.3646 173.8297 60.35226 -0.09493105855655705 0.01185626
0.5874662 43.22665 153.5597 255.7029 301.0701 354.8933 300.9132 173.6089 59.81941 -0.09541194912535905 0.01246043
0.5915126 45.04477 157.0597 260.4538 306.043 358.4213 302.3288 173.3028 59.26827 -0.09586758477988469 0.01306919
0.5955589 46.93158 160.6344 265.2661 311.0396 361.9297 303.7073 172.9869 58.73436 -0.09629763390757609 0.01368221
0.5996053 48.8132 164.2114 270.0763 316.01 365.3756 305.0141 172.6321 58.19413 -0.09670183470904546 0.01429912
0.6036517 50.73691 167.8216 274.897 320.9629 368.7837 306.2824 172.2619 57.65971 -0.09707987302502744 0.01491958
0.6076981 52.60928 171.3665 279.641 325.8243 372.0937 307.4762 171.8803 57.14615 -0.0974314870561342 0.01554321
0.6117445 54.43705 174.8004 284.2293 330.5064 375.2322 308.5302 171.4097 56.60439 -0.09775644990956303 0.01616965
0.6157908 56.43773 178.4746 289.0754 335.4189 378.5275 309.6896 171.0321 56.1278 -0.0980544823326336 0.01679854
0.6198372 58.18521 181.8273 293.57 339.9835 381.5342 310.6404 170.5395 55.60743 -0.09832537488583563 0.0174295
0.6238836 60.03835 185.2392 298.0784 344.5214 384.4857 311.544 170.0485 55.12745 -0.09856888322307387 0.01806215
0.62793 61.7217 188.4101 302.3061 348.7744 387.1975 312.2829 169.4802 54.61728 -0.09878478045154558 0.01869615
0.6319764 63.39052 191.5307 306.4676 352.9585 389.8513 312.9888 168.9209 54.13047 -0.09897283967844797 0.0193311
0.6360227 65.02112 194.6496 310.6338 357.1303 392.4683 313.6692 168.3797 53.67307 -0.09913286891756333 0.01996665
0.6400691 66.71171 197.7975 314.7947 361.261 395.0224 314.2837 167.7951 53.21214 -0.09926465872938141 0.02060242
0.6441155 68.25542 200.7174 318.6903 365.1323 397.3815 314.7975 167.2012 52.7507 -0.09936803458097704 0.02123803
0.6481619 70.13435 204.1183 323.1103 369.4894 400.0827 315.5251 166.7439 52.39627 -0.09944278703283996 0.02187311
0.6522083 71.80297 207.2407 327.2147 373.507 402.5058 316.0552 166.1652 51.9416 -0.09948879391192252 0.02250727
0.6562546 73.33833 210.1335 331.0361 377.2494 404.6949 316.4422 165.5685 51.55202 -0.0995059155918846 0.02314015
0.660301 74.80642 212.8563 334.6341 380.7589 406.7148 316.732 164.9284 51.1352 -0.09949397753980095 0.02377136
0.6643474 76.43257 215.9348 338.6976 384.7527 409.1137 317.2994 164.4933 50.82331 -0.09945284012933145 0.02440053
0.6683938 77.94701 218.793 342.4503 388.3729 411.1761 317.6191 163.9214 50.4707 -0.09938239864072096 0.02502729
0.6724401 79.17457 221.1605 345.6187 391.4285 412.8078 317.6714 163.246 50.08969 -0.09928251344762933 0.02565125
0.6764865 80.7548 224.0179 349.3339 395.0196 414.863 318.0329 162.7583 49.79302 -0.09915307983030143 0.02627207
0.6805329 82.23059 226.7103 352.8332 398.3512 416.6874 318.2342 162.212 49.4887 -0.09899399306898213 0.02688936
0.6845793 83.60511 229.3135 356.2612 401.6413 418.4871 318.4341 161.6815 49.19809 -0.09880514844391636 0.02750275
0.6886257 84.78948 231.6911 359.4627 404.7253 420.1414 318.5687 161.1575 48.92288 -0.09858645868864147 0.02811188
0.692672 86.04127 234.1636 362.7592 407.8937 421.8567 318.7456 160.6639 48.66295 -0.09833783653669487 0.02871638
0.6967184 87.37602 236.6192 365.9598 410.916 423.4441 318.8591 160.1805 48.43238 -0.09805924708149154 0.02931587
0.7007648 88.33149 238.5604 368.596 413.4107 424.6367 318.7355 159.594 48.16015 -0.09775056814998381 0.02991001
0.7048112 89.62204 240.8839 371.6146 416.2548 426.0941 318.7999 159.1385 47.95829 -0.09741176483558668 0.03049844
0.7088576 90.26658 242.477 373.9139 418.4667 427.1059 318.6077 158.5666 47.71086 -0.09704271496525248 0.03108081
0.7129039 91.33594 244.5079 376.6022 420.9821 428.3019 318.5162 158.071 47.51665 -0.09664338363239616 0.03165677
0.7169503 92.37293 246.5692 379.365 423.6002 429.63 318.5903 157.7192 47.37878 -0.09621370102384769 0.03222598
0.7209967 93.30557 248.3932 381.797 425.8406 430.6183 318.4026 157.2193 47.19304 -0.09575361477972948 0.03278808
0.7250431 94.21992 250.2514 384.316 428.2168 431.7481 318.346 156.8048 47.04437 -0.09526310744674897 0.03334273
0.7290895 94.49028 251.2795 385.9355 429.7501 432.2599 317.9316 156.2738 46.878 -0.09474210921173615 0.0338896
0.7331358 93.84147 250.9917 386.1057 429.9406 431.7679 316.864 155.3701 46.53076 -0.09419051535493586 0.03442838
0.7371822 92.8267 250.1729 385.6971 429.6442 430.9603 315.6604 154.4577 46.23369 -0.09360815134342292 0.03495878
0.7412286 91.88939 249.5157 385.5017 429.5775 430.3671 314.6355 153.6685 45.96942 -0.09299482519097958 0.03548052
0.745275 92.40678 250.8241 387.428 431.4621 431.2234 314.5611 153.3867 45.91226 -0.09235039727126572 0.0359933
0.7493214 92.24375 251.2505 388.3743 432.3477 431.2674 313.9084 152.7954 45.7278 -0.09167481522440375 0.03649678
0.7533677 92.77347 252.4717 390.1148 433.9818 431.9184 313.7323 152.5055 45.67281 -0.09096806159710118 0.03699065
0.7574141 92.91689 253.1607 391.261 435.0227 432.0996 313.2353 152.0501 45.55513 -0.0902300840294804 0.0374746
0.7614605 93.21222 254.0066 392.5558 436.2056 432.4001 312.8398 151.669 45.47157 -0.08946086506824895 0.03794833
0.7655069 93.63031 255.0302 394.0558 437.5955 432.8874 312.6093 151.4098 45.44286 -0.08866038726011427 0.03841152
0.7695533 94.4934 256.7358 396.316 439.6851 433.8977 312.7233 151.3332 45.48367 -0.08782866805836889 0.03886386
0.7735996 94.71682 257.5631 397.6007 440.8333 434.1804 312.3658 151.0257 45.4434 -0.08696577727618289 0.03930503
0.777646 94.67292 257.9069 398.3129 441.4615 434.1099 311.8209 150.6424 45.37494 -0.08607171491355628 0.03973475
0.7816924 94.80934 258.4623 399.2498 442.3204 434.2559 311.4822 150.4157 45.38917 -0.08514646351719653 0.04015273
0.7857388 94.90272 259.1363 400.3938 443.3997 434.5722 311.2427 150.2162 45.37687 -0.08419004054039615 0.04055868
0.7897852 95.16951 259.8124 401.4102 444.2833 434.7353 310.9363 150.0267 45.40411 -0.08320248088974021 0.04095231
0.7938315 95.00972 259.9947 401.9318 444.739 434.5888 310.4417 149.744 45.38689 -0.0821838194718137 0.04133336
0.7978779 94.99537 260.3122 402.5786 445.3181 434.5702 310.0694 149.5528 45.41256 -0.08113405628661668 0.04170155
0.8019243 94.63175 260.14 402.6789 445.3782 434.1727 309.478 149.2637 45.40345 -0.08005320878744164 0.04205663
0.8059707 94.77035 260.7257 403.652 446.3001 434.4559 309.3606 149.2499 45.50656 -0.07894131188087361 0.04239835
0.810017 94.80225 261.0233 404.2167 446.756 434.3744 309.0163 149.1204 45.56155 -0.07779841792679015 0.04272643
0.8140634 94.89595 261.4609 404.9701 447.4433 434.5014 308.8423 149.1052 45.66472 -0.07662459673836136 0.04304063
0.8181098 94.79639 261.6509 405.4621 447.8814 434.4571 308.5819 149.0588 45.7565 -0.07541991812875733 0.04334071
0.8221562 94.79301 261.9038 405.9763 448.3196 434.4229 308.346 149.0409 45.86313 -0.0741844519111481 0.04362641
0.8262026 94.51623 261.7957 406.108 448.4207 434.1594 308.0016 148.9986 45.97596 -0.07291825044541127 0.0438975
0.8302489 94.24204 261.6975 406.2679 448.5714 433.9749 307.7384 148.9917 46.07288 -0.0716214184513019 0.04415376
0.8342953 94.08813 261.6696 406.4347 448.6872 433.7524 307.4704 149.0217 46.21314 -0.07029402574199013 0.04439497
0.8383417 93.97122 261.7347 406.7308 448.9491 433.6775 307.326 149.1191 46.36814 -0.06893614213064603 0.04462091
0.8423881 93.89152 261.8779 407.1207 449.3046 433.6894 307.2654 149.278 46.55239 -0.06754790724360975 0.04483138
0.8464345 93.90145 262.0481 407.488 449.6072 433.6653 307.1991 149.4487 46.74152 -0.0661294432539289 0.04502616
0.8504808 93.4974 261.6786 407.2911 449.4106 433.297 306.9422 149.5406 46.9029 -0.06468087233465118 0.04520506
0.8545272 93.48375 261.7379 407.4867 449.5572 433.2098 306.9037 149.7646 47.11742 -0.0632023341121167 0.04536789
