TIME VBM_1 VBM_2 VBM_3 VBM_4 VBM_5 VBM_6 VBM_7 VBM_8 PITCH HEAVE
0.2514934 -85.40036 -132.969 -164.4326 -190.4672 -105.742 -38.39779 3.831209 20.50834 -0.01841240330379174 -0.006992284
0.2554737 -84.10228 -129.9189 -160.026 -185.4546 -100.5105 -33.71228 7.190982 22.08472 -0.019308420435180586 -0.007219353
0.2594541 -82.8323 -126.9305 -155.7239 -180.5252 -95.33051 -29.0513 10.52782 23.61163 -0.02022501499845045 -0.007443152
0.2634345 -81.62686 -124.0964 -151.6174 -175.6156 -90.01966 -24.20354 14.0261 25.20743 -0.021161768114580846 -0.007663184
0.2674149 -80.45501 -121.3128 -147.5873 -170.8049 -84.76409 -19.36918 17.54379 26.85062 -0.0221182609045513 -0.007878969
0.2713953 -79.27743 -118.5267 -143.5408 -165.9963 -79.54625 -14.60939 20.94911 28.35843 -0.02309400467617125 -0.00809003
0.2753757 -78.16812 -115.8284 -139.5679 -161.2702 -74.40535 -9.919054 24.29646 29.82836 -0.024088545643835176 -0.008295885
0.2793561 -77.01908 -113.0145 -135.3756 -156.1274 -68.75474 -4.722888 28.03963 31.48737 -0.025101395115352528 -0.008496069
0.2833364 -75.97807 -110.4205 -131.5247 -151.4663 -63.66052 -0.09476483 31.30367 32.89772 -0.0261320294919477 -0.008690125
0.2873168 -74.79734 -107.4682 -127.0934 -146.0689 -57.75203 5.333695 35.2305 34.68743 -0.027179925174845097 -0.008877596
0.2912972 -73.78003 -104.9251 -123.2948 -141.4583 -52.70825 9.887423 38.39192 36.00103 -0.028244558565269112 -0.009058032
0.2952776 -72.56986 -101.8757 -118.627 -135.5694 -46.14471 15.99251 42.87233 38.09387 -0.029325388611151644 -0.009231008
0.299258 -71.53247 -99.29415 -114.7482 -130.7121 -40.71088 20.98176 46.43292 39.70844 -0.03042183935383952 -0.009396117
0.3032384 -70.30552 -96.24534 -110.071 -124.7879 -34.10628 27.10275 50.88845 41.75802 -0.03153331738138707 -0.009552958
0.3072188 -69.16109 -93.39407 -105.7093 -119.3165 -27.99522 32.76072 55.02841 43.7922 -0.03265921182855609 -0.009701141
0.3111991 -67.93163 -90.34128 -101.0356 -113.4211 -21.41922 38.87299 59.54246 46.04293 -0.033798911830108386 -0.00984027
0.3151795 -66.67349 -87.16794 -96.0289 -106.8789 -14.00568 45.85709 64.81215 48.79155 -0.03495178906751325 -0.009969978
0.3191599 -65.45144 -84.11112 -91.29887 -100.8883 -7.304457 52.09795 69.4805 51.29315 -0.03611716286236238 -0.01008992
0.3231403 -64.15186 -80.86067 -86.26372 -94.51027 -0.2263248 58.66451 74.36735 53.85597 -0.03729440489612507 -0.01019973
0.3271207 -62.87239 -77.64521 -81.2181 -87.99816 7.049701 65.41132 79.36608 56.45012 -0.038482869396978085 -0.01029909
0.3311011 -61.6777 -74.67111 -76.55665 -82.04029 13.62099 71.39101 83.6632 58.59785 -0.039681928046390716 -0.01038767
0.3350815 -60.42182 -71.44281 -71.49519 -75.60042 20.64352 77.70664 88.0801 60.56415 -0.04089093507253971 -0.01046517
0.3390618 -59.21243 -68.36767 -66.68569 -69.55144 27.17368 83.49737 92.0638 62.37305 -0.04210927961018687 -0.01053127
0.3430422 -57.95253 -65.07235 -61.4668 -62.89694 34.41838 90.01024 96.65015 64.52383 -0.04333628098092392 -0.0105857
0.3470226 -56.62032 -61.68221 -56.12877 -56.05908 41.87728 96.72877 101.4135 66.84632 -0.044571310866220154 -0.01062818
0.351003 -55.24611 -58.22517 -50.67746 -49.05252 49.5088 103.5659 106.1717 68.98897 -0.045813653681082235 -0.01065848
0.3549834 -53.80472 -54.60844 -44.92905 -41.6112 57.66536 110.9503 111.4441 71.55799 -0.04706261129380938 -0.01067637
0.3589638 -52.47527 -51.28275 -39.74221 -35.06987 64.68579 117.1125 115.5862 73.32513 -0.04831745066611574 -0.01068164
0.3629442 -51.12914 -47.91154 -34.47485 -28.40265 71.78068 123.2683 119.6196 74.89569 -0.049577473666300526 -0.01067405
0.3669245 -49.73931 -44.40835 -28.9797 -21.42148 79.21591 129.7194 123.841 76.5216 -0.05084199961595545 -0.0106534
0.3709049 -48.40848 -41.07529 -23.77353 -14.86017 86.12693 135.6133 127.5933 77.92312 -0.052110330383379734 -0.0106195
0.3748853 -47.04217 -37.62992 -18.34265 -7.98371 93.34729 141.7504 131.4404 79.2126 -0.05338175038358005 -0.01057216
0.3788657 -45.69804 -34.26118 -13.06692 -1.347278 100.2806 147.5918 135.0629 80.47392 -0.054655596391440624 -0.01051121
0.3828461 -44.35024 -30.80357 -7.606326 5.550828 107.4782 153.6463 138.7905 81.69542 -0.05593117027526068 -0.01043652
0.3868265 -43.04442 -27.45792 -2.318622 12.20069 114.3295 159.2716 142.0578 82.53521 -0.057207773903339414 -0.01034793
0.3908069 -41.71408 -24.00934 3.144455 19.0996 121.4635 165.2023 145.6483 83.71081 -0.0584846916906835 -0.01024533
0.3947872 -40.3836 -20.58071 8.562227 25.90396 128.4137 170.8428 148.8399 84.43919 -0.05976127786546972 -0.01012859
0.3987676 -39.16688 -17.44056 13.5043 32.01283 134.5214 175.6217 151.3262 84.81349 -0.06103685174928978 -0.00999761
0.402748 -37.86977 -14.11141 18.68836 38.42207 140.9377 180.6745 153.9826 85.21815 -0.06231076757032044 -0.009852263
0.4067284 -36.579 -10.84582 23.78089 44.70191 147.1632 185.4798 156.3833 85.45181 -0.06358236210344595 -0.009692451
0.4107088 -35.26774 -7.498911 29.00007 51.17617 153.65 190.586 159.0893 85.95801 -0.06485093721696551 -0.009518087
0.4146892 -33.96883 -4.233674 34.06665 57.4079 159.7728 195.2531 161.3529 86.13552 -0.06611588204564092 -0.009329091
0.4186695 -32.64192 -0.8946434 39.28203 63.87129 166.1913 200.2262 163.8888 86.53134 -0.06737648100447886 -0.0091254
0.4226499 -31.36752 2.267919 44.17649 69.83918 171.9439 204.4433 165.686 86.36396 -0.06863210577494862 -0.008906955
0.4266303 -30.03073 5.601085 49.34081 76.18032 178.1485 209.1529 167.9871 86.67939 -0.06988209313193444 -0.008673705
0.4306107 -28.69114 8.882275 54.38391 82.3225 184.0594 213.5005 169.9045 86.67848 -0.07112577985032055 -0.008425611
0.4345911 -27.33673 12.20642 59.48578 88.54168 190.054 217.9327 171.9099 86.78582 -0.07236255506486877 -0.008162645
0.4385715 -25.97149 15.52806 64.58602 94.74263 195.9937 222.2798 173.837 86.87325 -0.07359175555046335 -0.007884786
0.4425519 -24.67766 18.69614 69.48247 100.6488 201.5123 226.1189 175.2506 86.58951 -0.07481275298857354 -0.007592024
0.4465322 -23.28555 22.0761 74.68017 106.9546 207.5165 230.4822 177.166 86.69559 -0.07602493651396117 -0.007284363
0.4505126 -21.91385 25.33784 79.63205 112.8881 213.0459 234.3301 178.6223 86.52036 -0.07722766035480298 -0.006961813
0.454493 -20.5907 28.56164 84.57063 118.8253 218.5687 238.1589 180.0559 86.36142 -0.07842033109915329 -0.006624389
0.4584734 -19.18306 31.85777 89.51593 124.6695 223.9005 241.7593 181.3051 86.14893 -0.07960235533506646 -0.006272109
0.4624538 -17.77764 35.14427 94.47615 130.5601 229.2912 245.3969 182.5585 85.91409 -0.08077312219730425 -0.005905006
0.4664342 -16.39711 38.31777 99.19246 136.0411 234.1324 248.4368 183.2897 85.39886 -0.08193207318050605 -0.005523121
0.4704146 -14.98333 41.54891 103.9947 141.639 239.093 251.5946 184.1386 84.97302 -0.08307861487272616 -0.005126492
0.4743949 -13.5197 44.86915 108.9256 147.395 244.1999 254.8633 185.0557 84.60413 -0.084212223675189 -0.004715171
0.4783753 -12.04656 48.17277 113.8015 153.0417 249.1486 257.9571 185.845 84.20308 -0.08533230617594888 -0.00428923
0.4823557 -10.59426 51.43865 118.6182 158.5917 253.9358 260.8397 186.4101 83.64263 -0.08643832132293769 -0.003848748
0.4863361 -9.062885 54.84802 123.6426 164.4148 259.0232 264.0138 187.2246 83.25885 -0.0875297280640873 -0.003393821
0.4903165 -7.470336 58.37341 128.8506 170.4781 264.3604 267.4132 188.2277 83.02064 -0.08860596789403709 -0.002924565
0.4942969 -5.860452 61.90747 134.0348 176.4562 269.5183 270.5563 188.9391 82.54397 -0.0896664823074264 -0.002441114
0.4982773 -4.131172 65.68793 139.6077 182.957 275.2607 274.2754 190.1595 82.41573 -0.09071069534560208 -0.001943626
0.5022576 -2.438368 69.32692 144.9132 189.0429 280.4897 277.4515 190.9004 82.00095 -0.09173806595649603 -0.001432268
0.506238 -0.6806308 73.03253 150.2566 195.1165 285.6097 280.479 191.5447 81.59775 -0.09274805308804011 -0.0009072074
0.5102184 1.101811 76.79829 155.685 201.2761 290.7996 283.5187 192.1172 81.1021 -0.09374013314145872 -0.0003686298
0.5141988 3.014903 80.76735 161.3614 207.7056 296.2128 286.725 192.8135 80.67993 -0.09471376506468376 0.0001832581
0.5181792 4.901265 84.63744 166.8532 213.8531 301.295 289.6036 193.2518 80.12181 -0.0956684078056471 0.000748241
0.5221596 6.869816 88.63865 172.5258 220.212 306.5169 292.5295 193.6486 79.46775 -0.0966035901254507 0.001326096
0.52614 8.854774 92.63097 178.1496 226.4522 311.5947 295.3288 194.0209 78.9499 -0.09751877097202645 0.001916579
0.5301203 10.88375 96.68923 183.8514 232.789 316.7355 298.1533 194.3738 78.33863 -0.09841347910647631 0.002519441
0.5341007 12.89607 100.6578 189.3712 238.8171 321.4675 300.5304 194.3483 77.58468 -0.09928724328990222 0.003134423
0.5380811 14.97531 104.7462 195.0693 245.0771 326.4329 303.1265 194.5274 76.92199 -0.10013955737682113 0.003761253
0.5420615 17.05629 108.8223 200.7274 251.2406 331.23 305.5035 194.4826 76.17898 -0.10097000248821254 0.004399648
0.5460419 19.15132 112.9031 206.3799 257.3859 335.9991 307.8607 194.4597 75.4582 -0.10177810738517845 0.005049309
0.5500223 21.25022 116.9799 212.0069 263.4706 340.6543 310.0892 194.3628 74.71406 -0.10256341828211331 0.005709935
0.5540027 23.36899 121.0377 217.5755 269.4436 345.1454 312.1165 194.0608 73.87711 -0.10332555120658167 0.006381215
0.557983 25.56694 125.2404 223.332 275.6372 349.8638 314.3781 194.0129 73.20806 -0.10406403491968551 0.007062823
0.5619634 27.7926 129.4134 228.9735 281.6036 354.2485 316.2496 193.5985 72.36615 -0.10477848544898938 0.00775443
0.5659438 29.98887 133.552 234.5888 287.5456 358.6006 318.0912 193.1888 71.50426 -0.10546848391547282 0.008455699
0.5699242 32.16625 137.6185 240.0591 293.2818 362.7214 319.7495 192.7255 70.73144 -0.10613366379999291 0.009166288
0.5739046 34.44518 141.8685 245.7623 299.2583 367.023 321.4948 192.2561 69.91918 -0.10677362367682165 0.009885844
0.577885 36.69551 146.0556 251.3851 305.1394 371.2184 323.1559 191.7706 69.14153 -0.10738799702681619 0.010614
0.5818654 38.98592 150.2524 256.953 310.8677 375.1921 324.5965 191.1653 68.33435 -0.10797643478412608 0.01135038
0.5858457 41.23198 154.4359 262.5242 316.6148 379.1504 325.9852 190.4874 67.52544 -0.10853862278948596 0.01209462
0.5898261 43.55368 158.6894 268.1637 322.4228 383.1799 327.4689 189.9521 66.78335 -0.10907417707046042 0.01284632
0.5938065 45.86587 162.9457 273.7832 328.1477 387.0299 328.7175 189.2137 66.01105 -0.10958283582766165 0.01360508
0.5977869 48.19983 167.2328 279.4261 333.866 390.8324 329.9064 188.4499 65.21575 -0.11006426744853177 0.01437051
0.6017673 50.43025 171.356 284.8572 339.3449 394.4201 330.9544 187.6803 64.49139 -0.11051819268039045 0.01514219
0.6057477 52.78043 175.6605 290.5226 345.0895 398.2235 332.1387 186.9445 63.75522 -0.11094433227055739 0.01591969
0.6097281 54.92327 179.6754 295.8228 350.4011 401.6179 333.0208 186.1282 63.05921 -0.11134244187293729 0.0167026
0.6137084 57.12034 183.6838 301.065 355.613 404.8511 333.7046 185.1094 62.25624 -0.11171224223484985 0.01749049
0.6176888 59.29163 187.6726 306.288 360.7973 408.0684 334.42 184.2205 61.57439 -0.11205347155690727 0.01828293
0.6216692 61.29469 191.3957 311.2164 365.7204 411.0867 334.9839 183.2026 60.80642 -0.11236588549301425 0.01907948
0.6256496 63.25941 194.9866 315.9155 370.3236 413.7828 335.3327 182.1907 60.12838 -0.11264923969707553 0.0198797
0.62963 65.21601 198.5732 320.6093 374.9159 416.412 335.5545 181.002 59.33483 -0.11290325491641079 0.02068318
0.6336104 67.17083 202.0951 325.1949 379.3704 418.9457 335.778 179.9589 58.67064 -0.11312772171150978 0.02148947
0.6375908 68.87582 205.3345 329.5046 383.5931 421.2724 335.8076 178.7361 57.92659 -0.11332237828298469 0.02229813
0.6415711 70.9412 209.1109 334.4119 388.3606 424.0058 336.1323 177.7552 57.30304 -0.11348701519132533 0.02310872
0.6455515 72.71018 212.4499 338.8046 392.5935 426.284 336.1252 176.5841 56.61267 -0.11362142299702141 0.02392076
0.6495319 74.73441 216.0759 343.4568 397.0238 428.673 336.2049 175.5434 56.03041 -0.11372540971385522 0.02473382
0.6535123 76.67966 219.6736 348.1224 401.4824 431.0774 336.2879 174.5111 55.42388 -0.11379880080890159 0.02554742
0.6574927 78.49543 223.1379 352.6526 405.805 433.3652 336.2966 173.4689 54.86345 -0.11384145665582034 0.02636109
0.6614731 80.37926 226.5171 356.9742 409.8464 435.386 336.1185 172.3632 54.28732 -0.1138532376282713 0.02717437
0.6654534 82.17302 229.8249 361.2475 413.8541 437.3587 335.8912 171.2269 53.69191 -0.11383396919332928 0.0279868
0.6694338 84.1414 233.2956 365.6493 417.9554 439.4278 335.7931 170.2347 53.18278 -0.11378351172465412 0.02879789
0.6734142 85.81013 236.2997 369.5014 421.4922 441.0014 335.3168 169.0344 52.61218 -0.1137017430491982 0.0296072
0.6773946 87.41585 239.3196 373.4475 425.1862 442.7505 335.0221 167.9865 52.10204 -0.11358852354062131 0.03041425
0.681375 88.93125 242.1573 377.1223 428.5517 444.196 334.5083 166.8431 51.56562 -0.11344369611929082 0.03121858
0.6853554 90.5029 245.0416 380.8304 431.9338 445.6298 333.9802 165.7267 51.07771 -0.11326713861215908 0.03201973
0.6893358 91.70714 247.4999 384.1101 434.9415 446.823 333.3647 164.6209 50.58067 -0.11305872884617844 0.03281722
0.6933161 93.04256 250.1692 387.6308 438.1784 448.1786 332.8544 163.5927 50.13295 -0.11281834464830126 0.03361059
0.6972965 94.56802 252.9165 391.1386 441.3172 449.4221 332.2832 162.567 49.68599 -0.11254588129877242 0.03439938
0.7012769 96.03183 255.5746 394.4932 444.2617 450.4653 331.5511 161.4559 49.21744 -0.11224125153112934 0.03518313
0.7052573 97.38778 258.1787 397.8802 447.3167 451.6661 331.0075 160.5231 48.82523 -0.11190436807890938 0.03596137
0.7092377 98.44149 260.3968 400.8587 450.0195 452.6633 330.4032 159.6178 48.5285 -0.11153512622235748 0.03673364
0.7132181 99.49879 262.4577 403.5677 452.3875 453.3184 329.5166 158.5719 48.14289 -0.1111334561483035 0.03749949
0.7171985 100.0946 263.8843 405.5716 454.083 453.4918 328.3713 157.4039 47.68393 -0.11069920077711477 0.03825846
0.7211788 101.1864 265.9491 408.2505 456.4189 454.1508 327.5641 156.4595 47.3545 -0.1102322379357437 0.03901014
0.7251592 101.4476 266.9071 409.7406 457.6451 454.0006 326.2584 155.2894 46.95835 -0.10973248035772765 0.03975407
0.7291396 101.4883 267.6222 411.0004 458.714 453.7866 325.0043 154.2006 46.56574 -0.10919975351014141 0.04048985
0.73312 101.9416 269.0636 413.1225 460.6146 454.1918 324.1488 153.3349 46.29646 -0.10863391776664486 0.04121703
0.7371004 99.91975 266.9958 411.3127 458.7309 451.6802 321.3391 151.4193 45.58302 -0.10803481604760529 0.04193521
0.7410808 98.62158 265.8979 410.6339 458.1143 450.2996 319.4646 150.1088 45.16203 -0.10740213419375734 0.04264404
0.7450612 98.68272 266.5098 411.7064 458.9755 449.9421 318.1733 149.065 44.80259 -0.1067356802188833 0.0433431
0.7490415 97.96236 266.0495 411.573 458.6476 448.6789 316.3468 147.7983 44.36553 -0.10603524468347293 0.04403199
0.7530219 98.52577 267.2932 413.2802 460.0724 448.746 315.4136 147.0008 44.12385 -0.10530072286777112 0.04471032
0.7570023 99.09758 268.6575 415.1393 461.5742 448.8485 314.4879 146.2257 43.89395 -0.1045320624119003 0.04537766
0.7609827 99.08916 269.0953 415.9138 462.0292 448.1547 313.0674 145.2088 43.56069 -0.10372917604939787 0.0460336
0.7649631 99.26941 269.9834 417.2975 463.1732 448.0586 312.1142 144.4641 43.34178 -0.10289202887367879 0.04667774
0.7689435 99.73702 270.9799 418.6211 464.1025 447.7576 311.0364 143.6925 43.11172 -0.10202055107157298 0.04730967
0.7729239 100.0208 271.8573 419.8827 465.0376 447.4761 309.9904 142.9322 42.88721 -0.10111474264308044 0.04792899
0.7769042 100.1819 272.518 420.8873 465.7247 447.0541 308.9181 142.2113 42.68006 -0.10017455122832362 0.04853532
0.7808846 100.1309 272.9165 421.6287 466.1979 446.5057 307.8142 141.4873 42.47907 -0.09919997682730251 0.04912826
0.784865 100.358 273.5196 422.4983 466.7278 445.9775 306.7216 140.7902 42.287 -0.09819098453343207 0.04970744
0.7888454 100.2107 273.7899 423.0824 467.0479 445.3425 305.6081 140.0822 42.07798 -0.09714753944012726 0.05027248
0.7928258 100.2125 274.0852 423.613 467.2817 444.6459 304.4884 139.4347 41.93123 -0.09606962409409556 0.05082303
0.7968062 99.9642 274.1905 424.0152 467.4507 443.9538 303.4212 138.8095 41.76684 -0.09495722104204446 0.05135871
0.8007866 99.78982 274.34 424.4342 467.634 443.3193 302.4716 138.2791 41.64795 -0.09381033028397394 0.05187916
0.8047669 99.389 274.0459 424.2901 467.2264 442.181 301.1362 137.5418 41.44928 -0.09262891691329898 0.05238405
0.8087473 99.70214 274.7825 425.3169 467.9948 442.0628 300.6064 137.2768 41.43541 -0.09141299838331209 0.05287301
0.8127277 99.60488 274.832 425.4863 467.8354 441.1494 299.5134 136.708 41.30356 -0.09016259214730579 0.05334573
0.8167081 99.66821 275.3195 426.2739 468.3898 440.8763 298.9121 136.436 41.29433 -0.08887775056515765 0.05380184
0.8206885 99.11654 274.7201 425.7579 467.6383 439.6108 297.6777 135.8333 41.15244 -0.08755847363686765 0.05424104
0.8246689 98.93897 274.6323 425.7615 467.399 438.7757 296.7876 135.4412 41.0937 -0.08620481372231337 0.054663
0.8286493 98.5152 274.2972 425.5818 467.0316 437.8824 295.8898 135.0608 41.04377 -0.08481673591490975 0.05506743
0.8326296 98.59731 274.5962 426.033 467.2198 437.4205 295.3079 134.8616 41.05946 -0.08339434493441195 0.05545402
