TIME VBM_1 VBM_2 VBM_3 VBM_4 VBM_5 VBM_6 VBM_7 VBM_8 PITCH HEAVE
0.3634589 18.98883 71.39491 111.3108 106.7048 151.7567 139.5186 88.98987 37.29173 -0.0184871033957771 -0.001889506
0.3655447 18.30421 69.80877 108.4043 102.5785 146.2366 134.2532 85.18669 35.47963 -0.018745970630432898 -0.001879772
0.3676305 19.05392 71.71656 111.6732 106.9177 151.3995 138.8578 88.25716 36.77155 -0.019005518543496972 -0.001869124
0.3697162 19.12644 71.87763 111.808 106.9761 151.1191 138.4345 87.83033 36.48627 -0.019265729681676808 -0.001857564
0.371802 19.432 72.6801 113.1068 108.6149 152.8507 139.8662 88.69299 36.78057 -0.019526569138387358 -0.001845064
0.3738878 19.71113 73.39984 114.2409 110.0113 154.2673 140.9962 89.33505 36.97914 -0.01978796710045855 -0.001831635
0.3759735 19.95854 74.01729 115.1965 111.1914 155.3981 141.8713 89.81237 37.10276 -0.020049923567890378 -0.001817257
0.3780593 20.24297 74.77044 116.397 112.6747 156.922 143.0974 90.5187 37.32247 -0.020312368727512766 -0.00180193
0.3801451 20.5113 75.43537 117.4316 113.9541 158.1784 144.0833 91.06921 37.48694 -0.020575285126033193 -0.001785648
0.3822619 20.80654 76.19587 118.635 115.4497 159.6978 145.3055 91.77713 37.70829 -0.020842547394391085 -0.001768135
0.3844455 21.08834 76.92145 119.7727 116.8466 161.0881 146.4 92.39115 37.89456 -0.021118641028764065 -0.001749016
0.3867234 21.39533 77.70632 121.0062 118.3712 162.6097 147.6061 93.07609 38.10403 -0.02140707414094865 -0.001727919
0.3891317 21.72402 78.54258 122.317 119.9867 164.2185 148.8743 93.78745 38.31947 -0.021712384587000016 -0.001704321
0.3917109 22.07351 79.43998 123.7229 121.7159 165.9399 150.2357 94.56165 38.56541 -0.022039738541504074 -0.001677558
0.394503 22.45144 80.40747 125.2397 123.5795 167.7868 151.687 95.37805 38.81544 -0.022394441805386883 -0.001646834
0.3975417 22.86879 81.465 126.8886 125.6 169.7768 153.2419 96.24389 39.08168 -0.022780735528730785 -0.001611308
0.4008429 23.32727 82.62707 128.7026 127.8231 171.9647 154.956 97.21234 39.39789 -0.023200591933590545 -0.001570228
0.404384 23.83114 83.88875 130.6637 130.2253 174.318 156.7924 98.24008 39.72489 -0.02365095669377516 -0.001523278
0.4080992 24.37042 85.22948 132.7452 132.7772 176.8194 158.7529 99.35645 40.10254 -0.024123242789364827 -0.001470812
0.4118816 24.92813 86.60224 134.8697 135.3762 179.3517 160.7245 100.4674 40.47901 -0.024603627212683745 -0.001414034
0.4156106 25.50054 88.00641 137.0432 138.043 181.9591 162.7694 101.6392 40.88761 -0.025076541626804127 -0.001354757
0.4191915 26.05041 89.35128 139.1234 140.5877 184.441 164.704 102.7367 41.27443 -0.025529768726962016 -0.001294774
0.4225969 26.5809 90.66358 141.1605 143.0804 186.8828 166.6178 103.8364 41.66688 -0.02595983530794594 -0.001234956
0.4258326 27.09095 91.91602 143.099 145.4499 189.1952 168.4225 104.8671 42.03639 -0.026367404594871652 -0.001175615
0.4289075 27.57861 93.11374 144.9517 147.7122 191.4001 170.1412 105.8485 42.39258 -0.026753645958338002 -0.001116961
0.4318323 28.05018 94.26981 146.7394 149.8941 193.5257 171.7982 106.7955 42.73605 -0.02711992075516153 -0.001059125
0.4346172 28.50116 95.36923 148.4373 151.9665 195.5415 173.3669 107.6924 43.06577 -0.02746755543557376 -0.001002206
0.4372703 28.93577 96.43041 150.0762 153.9628 197.4773 174.8707 108.5518 43.38608 -0.027797649557003448 -0.000946304
0.4393559 29.47658 97.29632 151.3035 155.6421 199.0074 176.0979 109.3076 43.69134 -0.028056359712026566 -0.0009012608
0.4414414 29.43196 98.16793 152.8532 157.0645 200.5825 177.2148 109.8093 43.80045 -0.02831431937547133 -0.0008552427
0.443527 30.08339 98.89845 153.818 158.6796 201.974 178.389 110.6047 44.17392 -0.02857147618746017 -0.0008081824
0.4456125 30.24331 99.83795 155.3722 160.293 203.6586 179.6425 111.2485 44.37356 -0.02882777778811554 -0.0007601078
0.4476981 30.66828 100.6162 156.5252 161.8325 205.0901 180.7798 111.9407 44.66762 -0.02908317181755987 -0.000711022
0.4497836 31.00642 101.4947 157.8865 163.4508 206.6662 181.9931 112.6264 44.92396 -0.029337640822500642 -0.0006609171
0.4518692 31.35082 102.3637 159.2333 165.0769 208.2537 183.233 113.3522 45.22143 -0.0295911324430603 -0.0006098089
0.453972 31.72334 103.2239 160.5463 166.6914 209.7969 184.4291 114.0436 45.49182 -0.029845688714463674 -0.0005572572
0.4561442 32.06024 104.1252 161.9471 168.348 211.4102 185.6706 114.754 45.7794 -0.030107505555555344 -0.0005018944
0.4584101 32.47654 105.0733 163.392 170.1292 213.117 187.0016 115.5365 46.10298 -0.030379288226675898 -0.0004429795
0.4608053 32.87062 106.0788 164.9467 171.9885 214.9157 188.3917 116.3426 46.43463 -0.03066510334498249 -0.0003794081
0.4633697 33.31883 107.1471 166.5816 173.971 216.8142 189.855 117.1867 46.77805 -0.030969279327020063 -0.0003098803
0.4661434 33.79377 108.3008 168.3502 176.1002 218.8476 191.4098 118.0705 47.12646 -0.031296092229456 -0.0002329702
0.4691593 34.32623 109.5762 170.299 178.4496 221.0896 193.1289 119.0549 47.52127 -0.03164871855152893 -0.00014735
0.4724335 34.91345 110.9716 172.4306 181.0282 223.5535 195.027 120.1566 47.98165 -0.032028188037497546 -5.206249e-05
0.4759521 35.56297 112.4991 174.7605 183.8469 226.2385 197.0882 121.3449 48.46896 -0.032431900146776355 5.300724e-05
0.4796598 36.26726 114.1377 177.2583 186.8843 229.1481 199.3487 122.6849 49.05218 -0.03285252449650698 0.000166655
0.4834643 37.00167 115.837 179.8447 190.0222 232.1373 201.6518 124.0267 49.61596 -0.03327880371301408 0.0002863248
0.4872596 37.73598 117.5299 182.4167 193.1388 235.1032 203.9334 125.3555 50.17612 -0.03369848558494864 0.0004087035
0.4909567 38.46875 119.2198 184.9834 196.2441 238.0563 206.2076 126.6862 50.74352 -0.034101761361914444 0.0005307146
0.4945132 39.16563 120.8504 187.4671 199.2464 240.9243 208.4332 128.0187 51.34954 -0.03448432008065908 0.0006506246
0.4979288 39.83301 122.4088 189.833 202.0886 243.6152 210.4919 129.2182 51.86982 -0.03484659807349555 0.0007680802
0.5012129 40.48285 123.9207 192.1293 204.8562 246.2426 212.5151 130.4147 52.39986 -0.03519000905711795 0.0008830891
0.5043739 41.10654 125.3663 194.32 207.4851 248.7233 214.4061 131.5132 52.87472 -0.03551586202846529 0.0009956694
0.5074206 41.70698 126.7617 196.4369 210.0268 251.1211 216.2365 132.5818 53.34098 -0.03582543107789153 0.001105892
0.5103588 42.29322 128.1205 198.4986 212.5078 253.468 218.0367 133.6441 53.81259 -0.03611967613648525 0.001213745
0.5131938 42.86668 129.4438 200.5008 214.9073 255.7282 219.7618 134.6551 54.26091 -0.03639948732216498 0.001319228
0.5159298 43.41593 130.7139 202.4258 217.22 257.9086 221.4287 135.6359 54.69798 -0.03666559767321655 0.001422315
0.5185734 43.95077 131.9518 204.3021 219.4726 260.0345 223.058 136.6022 55.13543 -0.03691898457402109 0.001523097
0.5211323 44.46356 133.1365 206.0954 221.6194 262.0481 224.5873 137.4948 55.53111 -0.03716066031554475 0.001621723
0.523618 44.95759 134.2754 207.8086 223.6526 263.938 226.0049 138.3062 55.88138 -0.037392003707896596 0.00171852
0.526042 45.44699 135.4041 209.5132 225.6873 265.8387 227.4431 139.1434 56.24975 -0.037614253934845555 0.001813836
0.5284254 45.90723 136.4763 211.1238 227.5798 267.5799 228.7309 139.867 56.55897 -0.03782950539149401 0.001908421
0.5305969 46.57482 137.7372 213.0635 230.1776 270.1792 230.876 141.2253 57.14768 -0.03802278315285987 0.00199531
0.5326826 46.64883 138.3252 213.8619 230.6248 270.2719 230.5912 140.799 56.89861 -0.03820585073810155 0.00207939
0.5347683 47.18946 139.3308 215.392 232.658 272.2251 232.1478 141.7474 57.29693 -0.038386300329465245 0.002164093
0.536854 47.57385 140.2824 216.8142 234.2668 273.6872 233.1898 142.2938 57.50585 -0.03856409702036591 0.002249403
0.5389397 47.97606 141.1904 218.1661 235.851 275.1128 234.2155 142.8403 57.71368 -0.038739205904218504 0.002335302
0.5412019 48.21796 141.9394 219.2203 236.8079 275.7566 234.4511 142.7917 57.64322 -0.03892602594735198 0.002429144
0.5436012 48.90428 143.231 221.2121 239.4766 278.4008 236.5982 144.1144 58.19005 -0.03912052543919422 0.00252942
0.5462336 49.18746 144.15 222.4984 240.6042 279.154 236.8555 144.0306 58.08291 -0.0393295809769981 0.0026403
0.5491606 49.84646 145.4823 224.5181 243.1568 281.5501 238.6881 145.0898 58.51324 -0.03955656104621997 0.002764619
0.5524232 50.44291 146.8893 226.579 245.4496 283.5365 240.0246 145.7243 58.71379 -0.03980265247075117 0.00290443
0.5560691 51.1517 148.4614 228.9068 248.166 285.9498 241.7302 146.6117 59.04575 -0.040068884994850375 0.003062126
0.5601463 51.95501 150.2454 231.5306 251.1949 288.619 243.5937 147.5607 59.38188 -0.04035539824485777 0.003240215
0.5646954 52.85192 152.2376 234.4672 254.5857 291.6147 245.6913 148.6401 59.78525 -0.040660848317249296 0.003440916
0.5697303 53.85876 154.4406 237.7048 258.3305 294.9084 247.9903 149.8148 60.20285 -0.04098102896852766 0.003665306
0.5749652 55.05356 156.9235 241.4166 262.8379 299.0661 251.0746 151.5219 60.85097 -0.0412937570639 0.003900806
0.5802608 56.042 159.1584 244.6514 266.4095 302.0739 253.0324 152.4079 61.11733 -0.04158897950687484 0.004140971
0.5855384 57.09988 161.4054 247.9628 270.2785 305.4665 255.3853 153.5865 61.5069 -0.041861704655791476 0.004381989
0.5908016 58.04743 163.5278 251.0407 273.6849 308.3007 257.1886 154.3556 61.69985 -0.0421119325106499 0.004623745
0.5960685 59.07376 165.7325 254.2405 277.3044 311.3686 259.2188 155.3029 61.98929 -0.04234015176364068 0.004866796
0.6013533 60.00917 167.7882 257.2236 280.6367 314.1302 260.9629 156.0306 62.15198 -0.042546467134518935 0.005111551
0.6066635 61.02139 169.9543 260.3257 284.078 316.9643 262.7486 156.7795 62.32301 -0.042730494650849216 0.005358091
0.6120104 61.97314 172.0087 263.2683 287.3208 319.5891 264.347 157.3935 62.41845 -0.04289186779348861 0.005606683
0.6173945 62.91475 174.042 266.201 290.5667 322.224 265.9591 158.0227 62.52891 -0.0430297837109812 0.005857079
0.622824 63.82741 176.0343 269.0727 293.7228 324.7502 267.4715 158.5902 62.61945 -0.043143526818333666 0.006109374
0.6282997 64.77452 178.0531 271.971 296.9108 327.3057 269.0052 159.1671 62.70946 -0.043232172091042465 0.006363306
0.6338225 65.72727 180.0804 274.8574 300.0444 329.7673 270.4365 159.6678 62.76193 -0.04329475959801898 0.006618593
0.6394215 66.58533 181.9531 277.5411 302.9346 331.9889 271.6677 160.0423 62.76327 -0.043330416674637225 0.00687625
0.645158 67.47477 183.8875 280.2937 305.8758 334.215 272.8726 160.3832 62.74322 -0.043337589977862925 0.007138713
0.6511073 68.37488 185.8359 283.0639 308.826 336.4353 274.0633 160.7195 62.73526 -0.04331327754138264 0.007408928
0.6573818 69.23983 187.76 285.8052 311.7087 338.5352 275.1098 160.9333 62.65758 -0.043252156110977796 0.007691315
0.6641419 70.16603 189.8012 288.7031 314.7446 340.7284 276.1936 161.1622 62.60225 -0.04314506270807543 0.007992085
0.6716487 71.14403 191.9814 291.7727 317.8902 342.9027 277.1634 161.2672 62.47253 -0.04297532943831898 0.008321205
0.6797586 72.06266 194.0859 295.0366 321.7359 346.1203 279.2104 162.1721 62.71472 -0.042731437128645286 0.00867014
0.6880979 73.1101 196.4431 298.5034 325.5551 349.0918 280.9151 162.7886 62.7998 -0.04241539290769415 0.00902079
0.6964372 73.93194 198.3843 301.379 328.6343 351.3144 281.9939 162.9888 62.71514 -0.04203347996077276 0.009362241
0.7047494 74.66451 200.1647 304.0048 331.3778 353.1721 282.7601 162.9964 62.57001 -0.04158721672433033 0.009692557
0.7130887 75.48372 202.0717 306.7559 334.2112 355.0706 283.5433 163.0434 62.44948 -0.041073548872175875 0.01001301
0.7214281 76.18179 203.7031 309.1736 336.7561 356.8076 284.2787 163.1103 62.35015 -0.04049383776112596 0.01032161
0.7288643 76.62742 204.9933 311.6962 340.3819 360.4761 287.159 164.8098 63.00275 -0.03992205044488009 0.0105862
0.7371865 77.42876 206.5819 312.3886 338.196 355.2996 280.8916 159.8568 60.69427 -0.03922048044545593 0.01086975
0.7455268 77.73525 207.6594 315.7079 344.585 363.1617 288.1202 164.7383 62.7861 -0.038450982231544154 0.01113973
0.7538672 78.38695 209.1457 316.8625 343.8602 360.2869 284.2689 161.5628 61.27236 -0.03761661012933575 0.01139475
0.7613227 78.41302 209.6181 318.7081 347.5053 364.7133 288.2649 164.2278 62.40548 -0.0368171271588747 0.01160974
0.7696641 78.99311 210.7796 318.683 344.3268 358.4222 281.0785 158.7436 59.90396 -0.03586236224486373 0.0118351
0.7780054 78.92159 211.2004 321.1252 349.6699 365.4113 287.6724 163.2604 61.83914 -0.03484370082693723 0.01204363
0.7863467 79.17327 211.9033 321.2125 347.8129 361.5033 283.1043 159.7383 60.2097 -0.03376288823434723 0.01223494
0.7938739 79.0925 212.112 322.5662 350.6814 365.119 286.4034 161.94 61.1193 -0.03273577942284108 0.01239261
0.8022161 79.43985 212.7918 322.0113 347.2134 358.8062 279.4227 156.7153 58.74062 -0.031540263791810005 0.01255019
0.8105584 79.0384 212.5656 323.3432 350.8819 363.985 284.4251 160.159 60.17562 -0.030284970633898126 0.0126891
0.8174253 78.77018 212.3628 323.2789 350.7366 363.5662 283.8222 159.6353 59.87305 -0.029209062416506223 0.01278965
0.8252083 79.42853 213.2772 322.4787 346.3209 355.695 275.2574 153.2864 56.98685 -0.027944117587830813 0.01288829
0.8335436 78.62236 212.3605 323.0941 349.4803 360.7959 280.4234 156.9118 58.48015 -0.02653479912343043 0.01297489
0.8418788 78.74269 212.5411 322.5723 347.3677 357.0715 276.3408 153.8507 57.01889 -0.025071584891728463 0.01304197
0.8502141 78.48989 212.2085 322.2469 346.853 356.1984 275.298 152.9917 56.51355 -0.023556988166847783 0.01308964
0.858494 78.23786 211.8308 321.6626 345.7491 354.5141 273.4691 151.5854 55.76222 -0.022003086627212193 0.01311759
0.8667285 78.01994 211.4553 320.9659 344.3833 352.4488 271.2646 149.9076 54.87833 -0.020411067096713045 0.01312624
0.8740373 77.48066 210.6513 320.2921 343.9552 352.2544 271.1258 149.759 54.67701 -0.018961012647571118 0.01311817
0.8821387 77.77914 210.8234 319.0174 340.0467 345.8659 264.4038 144.8304 52.36258 -0.017314636582847858 0.01309175
0.890136 76.94263 209.6427 318.5896 340.9897 348.1441 266.8607 146.5113 52.90044 -0.01565048084903453 0.01304738
0.89799 76.8852 209.1918 316.9119 337.3662 342.8027 261.4447 142.5852 51.00908 -0.013981104835428493 0.01298665
0.9056738 76.39757 208.3364 315.8891 336.1639 341.5743 260.2919 141.6949 50.43121 -0.012316474372058624 0.01291097
0.9131793 76.09999 207.6177 314.4955 333.8103 338.4752 257.2347 139.4543 49.2562 -0.0106622076737871 0.01282162
0.9205071 75.69321 206.7286 313.0313 331.6184 335.8104 254.6879 137.6039 48.26558 -0.009022102577066255 0.01271996
0.9276654 75.36555 205.9832 311.7146 329.5332 333.1959 252.1498 135.7426 47.26164 -0.007397818890014741 0.01260706
0.9346748 75.00548 205.1326 310.2209 327.2346 330.3779 249.4645 133.8024 46.23412 -0.005787810250915288 0.0124837
0.941554 74.65476 204.3261 308.812 325.0669 327.7364 246.9556 131.9987 45.28284 -0.004190551242001653 0.01235051
0.9483324 74.27764 203.4459 307.2824 322.7568 324.9616 244.3517 130.1448 44.31671 -0.002601627925595544 0.01220772
0.955025 73.91034 202.591 305.7874 320.4917 322.2504 241.812 128.3375 43.37402 -0.001019677199551151 0.01205571
0.9616456 73.53083 201.6823 304.1968 318.1061 319.4225 239.1794 126.4702 42.40163 0.0005566362875422246 0.01189476
0.9682131 73.15244 200.7603 302.5804 315.6996 316.5964 236.5718 124.6387 41.46066 0.002130039961706676 0.01172492
0.97474 72.75448 199.8121 300.9301 313.2595 313.7531 233.9617 122.812 40.52662 0.003701841598150721 0.01154632
0.9812381 72.3557 198.8238 299.2019 310.7222 310.8228 231.2891 120.9498 39.57883 0.0052733465286219266 0.01135902
0.9877134 71.94396 197.8095 297.4374 308.1527 307.8788 228.621 119.1028 38.64613 0.0068444849399502145 0.0111632
0.9941773 71.52615 196.775 295.6339 305.5354 304.8963 225.933 117.2545 37.72393 0.008416590263684107 0.01095883
1.00063 71.11082 195.7272 293.7972 302.872 301.8756 223.2185 115.3876 36.79 0.009988234820495472 0.01074621
1.007082 70.67446 194.6353 291.8969 300.1452 298.8098 220.4867 113.5319 35.88401 0.011560764259237601 0.01052526
1.013529 70.24571 193.546 289.9886 297.4066 295.7466 217.7691 111.691 34.98732 0.013131398270412062 0.01029642
1.019982 69.79871 192.416 288.0105 294.5761 292.582 214.9595 109.7832 34.05496 0.01470148948418915 0.01005958
