TIME VBM_1 VBM_2 VBM_3 VBM_4 VBM_5 VBM_6 VBM_7 VBM_8 PITCH HEAVE
0.06364505 32.57762 85.35855 111.7186 81.29162 100.0971 79.34931 41.47789 15.3932 1.4476326302718615e-05 -1.286209e-05
0.06783686 32.38479 85.13845 111.7205 81.65048 100.7217 80.05139 42.04355 15.68486 1.50106763065092e-05 -1.666138e-05
0.07202868 32.23541 84.98555 111.7773 82.03446 101.3342 80.72132 42.57811 15.95904 1.4556405499458619e-05 -2.111177e-05
0.07622049 32.11228 84.8809 111.9081 82.50959 102.0309 81.45619 43.15202 16.25008 1.2852971130829161e-05 -2.624158e-05
0.08041231 31.96631 84.74456 111.9934 82.93047 102.6797 82.15244 43.70062 16.52874 9.639296379132003e-06 -3.207582e-05
0.08460413 31.86134 84.674 112.1666 83.45391 103.418 82.91444 44.28633 16.8222 4.661208945399208e-06 -3.863379e-05
0.08879594 31.74424 84.56879 112.2899 83.92226 104.1135 83.64637 44.85524 17.10888 -2.328122614503268e-06 -4.593124e-05
0.09298776 31.64573 84.49641 112.4624 84.45371 104.8674 84.42173 45.44753 17.40242 -1.156435091085045e-05 -5.397948e-05
0.09717957 31.56104 84.45046 112.6615 85.01051 105.6456 85.21689 46.05335 17.70405 -2.327269148499043e-05 -6.278693e-05
0.1013714 31.48694 84.42299 112.875 85.57526 106.4266 86.00808 46.64979 17.99557 -3.767038372358969e-05 -7.235943e-05
0.1055632 31.42523 84.41251 113.1127 86.17046 107.2399 86.8288 47.26889 18.30151 -5.4967032943166496e-05 -8.269984e-05
0.109755 31.37828 84.43097 113.3782 86.78448 108.0629 87.64849 47.87899 18.59722 -7.536687757278921e-05 -9.380975e-05
0.1139468 31.34768 84.46514 113.6583 87.41287 108.902 88.48441 48.50274 18.90293 -9.90676459634163e-05 -0.0001056879
0.1181387 31.29547 84.47251 113.9042 88.00215 109.7065 89.29029 49.10221 19.19235 -0.0001262584096329163 -0.0001183294
0.1223305 31.28071 84.54042 114.2223 88.66569 110.5762 90.14695 49.7342 19.49828 -0.00015712145076836743 -0.000131727
0.1265223 31.26613 84.6088 114.5339 89.31321 111.428 90.98456 50.34906 19.79255 -0.00019183315234397633 -0.0001458715
0.1307141 31.27079 84.71615 114.896 90.01904 112.3383 91.87341 50.99996 20.10351 -0.0002305613103140297 -0.0001607513
0.1349059 31.276 84.82311 115.2541 90.71607 113.2406 92.75328 51.64021 20.40489 -0.0002734637722560779 -0.000176353
0.1390977 31.29311 84.95221 115.6396 91.44184 114.1699 93.6543 52.29261 20.70927 -0.0003206899383540917 -0.0001926612
0.1432896 31.32463 85.10399 116.0485 92.18641 115.1125 94.56139 52.94366 21.00918 -0.0003723817038762582 -0.000209658
0.1474814 31.35905 85.26572 116.4713 92.94555 116.0711 95.48279 53.60521 21.31603 -0.0004286722374445045 -0.0002273236
0.1516732 31.39662 85.43465 116.9026 93.71199 117.0364 96.40749 54.26393 21.61532 -0.0004896866791661986 -0.0002456361
0.155865 31.43502 85.60729 117.3387 94.48154 118.005 97.3337 54.92206 21.91396 -0.0005555405698378226 -0.0002645711
0.1600568 31.49422 85.81656 117.8183 95.29407 119.0096 98.28594 55.59432 22.21716 -0.0006263422944059254 -0.000284102
0.1642486 31.54367 86.01394 118.2813 96.0826 119.9901 99.21413 56.24415 22.50405 -0.0007021920347695715 -0.0003042003
0.1684404 31.61108 86.24529 118.7895 96.92127 121.0183 100.1826 56.9228 22.80748 -0.0007831821188461911 -0.0003248353
0.1726323 31.68064 86.48111 119.2989 97.7541 122.0369 101.1375 57.58464 23.09499 -0.000869396147906955 -0.0003459746
0.1768241 31.75507 86.72844 119.8244 98.60378 123.0716 102.1052 58.2548 23.38762 -0.0009609096947084745 -0.0003675836
0.1810159 31.82569 86.97541 120.3526 99.45979 124.1175 103.0852 58.93411 23.68388 -0.001057789779894026 -0.0003896259
0.1852077 31.90083 87.23035 120.8852 100.3084 125.1456 104.0395 59.5855 23.95928 -0.001160094348394776 -0.000412063
0.1893995 31.99476 87.52051 121.4648 101.2135 126.2329 105.0481 60.2782 24.25687 -0.0012678740147590325 -0.0004348545
0.1924358 31.81676 87.56283 121.4302 100.6543 125.339 104.0309 59.43634 23.80635 -0.00134921682987748 -0.0004515301
0.1945401 32.06291 87.80457 122.0353 102.0774 127.2343 105.9476 60.87013 24.49252 -0.0014070844429578285 -0.0004631431
0.196217 32.10158 87.99175 122.3673 102.4864 127.7121 106.364 61.13331 24.59537 -0.0014541060564675083 -0.0004724368
0.1978939 32.2126 88.10336 122.6782 103.2348 128.7168 107.3855 61.8962 24.95542 -0.0015019968439446817 -0.000481769
0.1995707 32.17649 88.19317 122.7926 103.2047 128.5926 107.1981 61.71268 24.84223 -0.0015507808909330256 -0.0004911381
0.2012476 32.24945 88.31704 123.0853 103.7841 129.3419 107.9338 62.24629 25.08652 -0.001600457150234989 -0.0005005413
0.2029245 32.27543 88.4417 123.3039 104.0571 129.6366 108.1817 62.39596 25.13683 -0.0016510261454493475 -0.0005099756
0.2046014 32.31486 88.56462 123.5524 104.4489 130.1113 108.6227 62.69758 25.26395 -0.001702492065366306 -0.0005194389
0.2062782 32.35826 88.6915 123.7965 104.8223 130.5516 109.0266 62.97009 25.37578 -0.0017548535137224626 -0.0005289272
0.2079551 32.39736 88.82573 124.0536 105.2023 131.0012 109.4363 63.24541 25.49 -0.0018081139811763217 -0.0005384381
0.209632 32.43964 88.95243 124.2983 105.5746 131.4406 109.8376 63.51372 25.59863 -0.0018622698025364535 -0.0005479684
0.2113089 32.48247 89.08984 124.5582 105.96 131.8933 110.2497 63.78965 25.71094 -0.0019173244684613628 -0.0005575148
0.2129857 32.52713 89.22614 124.8176 106.3483 132.3509 110.6662 64.06744 25.82211 -0.001973277978951049 -0.0005670744
0.2146626 32.56922 89.35959 125.0712 106.7254 132.7936 111.0678 64.33424 25.92962 -0.0020301268433470083 -0.000576644
0.2163395 32.6133 89.49683 125.3303 107.1102 133.246 111.4799 64.61034 26.04194 -0.0020878745523077447 -0.0005862203
0.2180164 32.65941 89.63957 125.5977 107.5042 133.7061 111.896 64.88578 26.15153 -0.002146517615174754 -0.0005958001
0.2196933 32.70431 89.77842 125.8585 107.8897 134.1574 112.3046 65.15638 26.25909 -0.0022060560319480367 -0.0006053801
0.2213701 32.74992 89.92074 126.1247 108.2808 134.6138 112.7174 65.42974 26.36801 -0.0022664898026275924 -0.000614957
0.223047 32.79611 90.06471 126.3931 108.674 135.0722 113.1305 65.70152 26.47342 -0.0023278189272134212 -0.0006245277
0.2247239 32.844 90.21208 126.6665 109.0737 135.5368 113.5501 65.97954 26.58456 -0.002390039915047019 -0.0006340885
0.2264008 32.89173 90.358 126.9358 109.4659 135.9922 113.9589 66.24696 26.6885 -0.002453151020799134 -0.0006436362
0.2280776 32.93984 90.50608 127.2084 109.8608 136.4494 114.3693 66.51618 26.7938 -0.002517152244469766 -0.0006531673
0.2297545 32.98965 90.65981 127.4923 110.2732 136.9261 114.7973 66.79653 26.90032 -0.002582041840729663 -0.0006626785
0.2314314 33.03666 90.80455 127.7587 110.6591 137.3737 115.1984 67.05863 27.00388 -0.0026478163189203215 -0.0006721662
0.2331083 33.08736 90.96012 128.0427 111.0677 137.8433 115.6175 67.33113 27.10726 -0.002714475679041741 -0.000681627
0.2347851 33.13799 91.11467 128.3244 111.473 138.311 116.0362 67.60524 27.2148 -0.0027820164304354173 -0.0006910574
0.236462 33.18854 91.27 128.6075 111.8784 138.776 116.4498 67.87258 27.31537 -0.002850435082442847 -0.0007004538
0.2381389 33.23996 91.42651 128.8915 112.2846 139.2419 116.8644 68.14131 27.41842 -0.002919729889734778 -0.0007098128
0.2398158 33.29243 91.58739 129.1824 112.6996 139.7172 117.2873 68.41535 27.52217 -0.0029898991069819583 -0.0007191307
0.2414926 33.34492 91.74677 129.4694 113.1066 140.1819 117.699 68.68056 27.62218 -0.0030609392435258834 -0.000728404
0.2431695 33.39895 91.90991 129.7627 113.5231 140.6566 118.1196 68.95159 27.72395 -0.003132846808708049 -0.0007376291
0.2448464 33.45516 92.07702 130.0602 113.9412 141.1313 118.539 69.22147 27.82539 -0.0032056183118699534 -0.0007468024
0.2465233 33.50693 92.2377 130.3503 114.3523 141.5993 118.9517 69.48483 27.92223 -0.00327925026235309 -0.0007559203
0.2482001 33.56628 92.4113 130.6562 114.7798 142.082 119.3767 69.75732 28.02399 -0.0033537391694989558 -0.0007649791
0.249877 33.61865 92.57318 130.9479 115.1924 142.5511 119.7899 70.02078 28.12092 -0.0034290815426490473 -0.0007739753
0.2515539 33.67594 92.74412 131.2497 115.613 143.0252 120.2057 70.285 28.21793 -0.0035052756364741117 -0.000782905
0.2532308 33.73301 92.91625 131.555 116.0405 143.5079 120.6293 70.55451 28.31603 -0.003582312724327889 -0.0007917646
0.2549076 33.79037 93.08928 131.8615 116.4672 143.9884 121.0504 70.82242 28.41542 -0.00366019280621038 -0.0008005506
0.2565845 33.84804 93.26249 132.1667 116.8918 144.4654 121.4669 71.08508 28.50905 -0.0037389089008045763 -0.0008092591
0.2582614 33.90612 93.438 132.4774 117.3231 144.9492 121.8894 71.3526 28.60729 -0.003818457517451974 -0.0008178864
0.2599383 33.96618 93.61649 132.7886 117.7526 145.4297 122.3074 71.615 28.70037 -0.0038988351654940688 -0.000826429
0.2616151 34.02774 93.79856 133.1079 118.1935 145.9223 122.7366 71.88644 28.7993 -0.0039800348636138535 -0.000834883
0.263292 34.08878 93.98061 133.4248 118.6295 146.4095 123.1609 72.15445 28.89605 -0.0040620531211528225 -0.0008432448
0.2649689 34.1503 94.16145 133.7405 119.0632 146.891 123.5767 72.41283 28.9857 -0.0041448829567939695 -0.0008515106
0.2666458 34.21346 94.34901 134.0656 119.507 147.3829 124.002 72.6784 29.07991 -0.004228522625208042 -0.0008596768
0.2683226 34.27885 94.53929 134.3947 119.9576 147.8832 124.4355 72.95047 29.17737 -0.00431296339974878 -0.0008677395
0.2699995 34.34242 94.72611 134.718 120.3973 148.3688 124.8533 73.20919 29.26677 -0.0043982017897576785 -0.0008756953
0.2716764 34.4075 94.91706 135.0474 120.8455 148.8633 125.2787 73.47305 29.35947 -0.004484230813917731 -0.0008835402
0.2733533 34.47414 95.11129 135.3812 121.2981 149.3618 125.7072 73.73866 29.45099 -0.004571045236241181 -0.0008912707
0.2750301 34.54074 95.30585 135.7162 121.752 149.861 126.1354 74.00367 29.54343 -0.004658639820740273 -0.000898883
0.276707 34.60815 95.50083 136.0493 122.2008 150.3528 126.5559 74.26212 29.63204 -0.004747005840768745 -0.0009063734
0.2783839 34.67749 95.70085 136.3911 122.6614 150.8565 126.986 74.52607 29.72098 -0.004836141550997348 -0.0009137383
0.2800608 34.74768 95.90325 136.7362 123.1254 151.3639 127.4197 74.7936 29.81343 -0.004926036479450568 -0.000920974
0.2817376 34.81892 96.10553 137.079 123.5839 151.8629 127.8435 75.05196 29.90136 -0.0050166871354699015 -0.0009280768
0.2834145 34.88878 96.3062 137.4198 124.0395 152.3583 128.2642 75.30849 29.98679 -0.0051080865377383395 -0.000935043
0.2850914 34.96284 96.51671 137.7754 124.514 152.873 128.7011 75.57492 30.07665 -0.005200225959609625 -0.0009418689
0.2867683 35.03559 96.72272 138.1239 124.9783 153.3768 129.1277 75.83443 30.16323 -0.005293100165095999 -0.000948551
0.2884451 35.10949 96.93153 138.4744 125.4424 153.8769 129.5488 76.08819 30.24762 -0.005386702172880455 -0.0009550856
0.290122 35.18373 97.14239 138.83 125.9138 154.385 129.977 76.34693 30.33311 -0.005481025001645984 -0.0009614689
0.2917989 35.26113 97.36018 139.1953 126.3981 154.9075 130.4185 76.61478 30.42174 -0.00557606167007558 -0.0009676974
0.2934758 35.33533 97.56983 139.5481 126.8647 155.4096 130.8403 76.8691 30.50607 -0.005671803451522981 -0.0009737676
0.2951526 35.41317 97.78869 139.9135 127.3456 155.9246 131.2718 77.12703 30.58862 -0.0057682451100004315 -0.0009796757
0.2968295 35.49101 98.0077 140.2811 127.8311 156.4459 131.7101 77.39225 30.6775 -0.005865377918861672 -0.0009854183
0.2985064 35.5705 98.22972 140.6508 128.3161 156.9638 132.143 77.6511 30.76073 -0.005963194896789694 -0.0009909918
0.3001833 35.64906 98.44985 141.018 128.7976 157.4767 132.5698 77.9039 30.84099 -0.00606168906246749 -0.0009963928
0.3018601 35.72748 98.66891 141.3821 129.2736 157.9834 132.9911 78.15369 30.9209 -0.006160849943919548 -0.001001618
0.303537 35.80979 98.89966 141.7667 129.7784 158.5218 133.4423 78.42603 31.01009 -0.006260672305158111 -0.001006663
0.3052139 35.89012 99.12262 142.1367 130.2604 159.0323 133.8641 78.6729 31.08573 -0.006361145674207668 -0.001011525
0.3068908 35.97197 99.35057 142.5136 130.7509 159.5516 134.2945 78.92719 31.16565 -0.006462264815080465 -0.0010162
0.3085677 36.0557 99.58356 142.9008 131.2568 160.0887 134.742 79.19513 31.25339 -0.006564019255800986 -0.001020686
0.3102445 36.13745 99.81027 143.2746 131.7404 160.5973 135.1588 79.43559 31.3246 -0.006666400269722973 -0.001024978
0.3119214 36.22191 100.0443 143.6609 132.2418 161.1258 135.5954 79.69301 31.40535 -0.006769400875529418 -0.001029073
0.3135983 36.3063 100.2789 144.0481 132.743 161.6521 136.0277 79.94531 31.48282 -0.006873012346574062 -0.001032969
0.3152752 36.39177 100.5149 144.4363 133.2445 162.1782 136.4591 80.19531 31.55655 -0.006977225956210644 -0.00103666
0.316952 36.47841 100.7536 144.8289 133.7515 162.7102 136.8968 80.45236 31.63797 -0.007082031232463651 -0.001040145
0.3186289 36.56412 100.9897 145.2157 134.2482 163.2279 137.3178 80.69267 31.70649 -0.007187421194016076 -0.00104342
0.3203058 36.65275 101.2342 145.6181 134.7681 163.7726 137.766 80.95687 31.79067 -0.00729338711422166 -0.001046481
0.3219827 36.73996 101.4733 146.0084 135.2672 164.2909 138.1859 81.19575 31.85952 -0.007399920266434142 -0.001049326
0.3236595 36.82888 101.7175 146.4077 135.7797 164.8243 138.6207 81.44672 31.93341 -0.007507008433348758 -0.00105195
0.3253364 36.91892 101.9653 146.8135 136.3006 165.3666 139.0635 81.70422 32.01337 -0.007614646378977752 -0.001054352
0.3270133 37.00895 102.2107 147.2127 136.8097 165.8936 139.4896 81.94641 32.0821 -0.007722821886016361 -0.001056527
0.3286902 37.09936 102.459 147.6186 137.329 166.4312 139.9255 82.19626 32.15589 -0.007831526227818323 -0.001058473
0.330367 37.19224 102.7114 148.0282 137.8503 166.9699 140.3618 82.4466 32.23085 -0.00794075067773738 -0.001060187
0.3320439 37.28412 102.9632 148.4388 138.3745 167.5108 140.7983 82.69444 32.30114 -0.008050484763798021 -0.001061665
0.3337208 37.37692 103.2157 148.8486 138.8952 168.0471 141.2306 82.94051 32.3736 -0.008160719759353983 -0.001062904
0.3353977 37.4707 103.4706 149.2619 139.4201 168.5866 141.6646 83.1865 32.44473 -0.008271445192429755 -0.001063902
0.3370745 37.56595 103.7294 149.6819 139.9542 169.1358 142.1074 83.4384 32.51748 -0.008382650591049826 -0.001064655
0.3387514 37.66118 103.9878 150.0994 140.4819 169.6758 142.5394 83.68085 32.58532 -0.008494327228567935 -0.001065161
0.3404283 37.75718 104.2481 150.5208 141.0158 170.2228 142.9785 83.92946 32.65723 -0.00860646463300857 -0.001065416
0.3421052 37.85403 104.51 150.9432 141.5487 170.7659 143.4114 84.17121 32.72362 -0.00871905233239622 -0.001065418
0.343782 37.95082 104.772 151.3665 142.0831 171.3112 143.847 84.41574 32.79301 -0.008832079854755374 -0.001065164
0.3454589 38.04913 105.0383 151.796 142.6246 171.8631 144.2878 84.66355 32.86317 -0.00894553847343977 -0.001064651
0.3471358 38.14746 105.3037 152.2239 143.1639 172.4113 144.7239 84.90683 32.93083 -0.009059415971144642 -0.001063876
0.3488127 38.24548 105.5679 152.6487 143.6972 172.9513 145.1508 85.14176 32.99338 -0.009173701875894485 -0.001062837
0.3504895 38.34749 105.8438 153.0941 144.2596 173.5248 145.6111 85.40483 33.07266 -0.00928838746104303 -0.001061531
0.3521664 38.44706 106.1103 153.5211 144.7936 174.063 146.0337 85.63419 33.13103 -0.009403462254614773 -0.001059955
0.3538433 38.54792 106.3816 153.9565 145.3391 174.6133 146.4684 85.87494 33.19749 -0.009518912293975694 -0.001058107
0.3555202 38.65092 106.6582 154.4005 145.8958 175.1763 146.915 86.12393 33.26738 -0.009634730597808786 -0.001055984
0.357197 38.75337 106.9326 154.8396 146.444 175.7278 147.3487 86.36144 33.33026 -0.009750904948809282 -0.001053584
0.3588739 38.85754 107.2099 155.2827 146.9971 176.283 147.7849 86.6004 33.39425 -0.009867424875001678 -0.001050903
0.3605508 38.9611 107.4875 155.7267 147.5509 176.8386 148.221 86.83921 33.4583 -0.009984278159081202 -0.001047941
0.3622277 39.06805 107.7731 156.1843 148.1239 177.4162 148.6782 87.09472 33.53105 -0.010101454329072345 -0.001044693
0.3639045 39.17184 108.0474 156.6211 148.6658 177.955 149.0951 87.31555 33.58359 -0.010218942912999596 -0.001041159
0.3655814 39.28047 108.3363 157.0813 149.2389 178.5298 149.5483 87.56804 33.65625 -0.010336733438887441 -0.001037335
0.3672583 39.38584 108.6172 157.529 149.794 179.0823 149.9771 87.79752 33.71344 -0.010454811944101866 -0.00103322
0.3689352 39.49581 108.9085 157.9931 150.3715 179.6596 150.4304 88.04763 33.7825 -0.010573169701996607 -0.00102881
0.370612 39.60244 109.1909 158.4411 150.9243 180.2065 150.8521 88.2717 33.83863 -0.010691794495266908 -0.001024105
0.3722889 39.71244 109.4814 158.9027 151.4965 180.7762 151.2968 88.51435 33.90387 -0.010810675851937249 -0.001019102
0.3739658 39.8223 109.7716 159.3627 152.0642 181.3373 151.7297 88.74504 33.96257 -0.010929801554702872 -0.001013799
0.3756427 39.93462 110.0678 159.8337 152.6492 181.9199 152.1855 88.99527 34.02994 -0.011049161131588258 -0.001008193
0.3773195 40.04557 110.3598 160.2954 153.2175 182.4799 152.6166 89.22502 34.08867 -0.011168742365288649 -0.001002284
0.3789964 40.15785 110.6542 160.761 153.7918 183.0469 153.0546 89.45982 34.14892 -0.01128853303849928 -0.000996068
0.3806733 40.27119 110.9525 161.2333 154.3743 183.6221 153.4992 89.69918 34.21166 -0.011408522679244639 -0.0009895445
0.3823502 40.38508 111.2511 161.7051 154.9557 184.1957 153.9427 89.93851 34.27578 -0.01152869907021996 -0.0009827114
0.384027 40.49847 111.5485 162.1748 155.5331 184.7617 154.3756 90.16579 34.3296 -0.01164904999412048 -0.0009755667
0.3857039 40.6132 111.8489 162.6484 156.1144 185.3326 154.815 90.40211 34.39408 -0.011769566724299942 -0.0009681089
0.3873808 40.72958 112.1527 163.1278 156.7035 185.9098 155.2572 90.63588 34.45093 -0.011890233552795074 -0.0009603361
0.3890577 40.84609 112.4575 163.6078 157.2919 186.4868 155.7 90.87179 34.51113 -0.012011040007630366 -0.0009522469
0.3907346 40.96364 112.7634 164.0892 157.8817 187.0633 156.1416 91.10699 34.57245 -0.012131975616830305 -0.0009438396
0.3924114 41.08069 113.0683 164.5692 158.4693 187.6355 156.5767 91.33455 34.62739 -0.012253028163090126 -0.0009351127
0.3940883 41.20055 113.3799 165.0585 159.0681 188.2214 157.0269 91.577 34.69312 -0.012374185429105069 -0.0009260648
0.3957652 41.31868 113.6886 165.5431 159.6576 188.7929 157.4592 91.80127 34.74632 -0.012495435197570367 -0.0009166945
0.3974421 41.43786 113.9979 166.0287 160.25 189.3689 157.8979 92.03408 34.80698 -0.012616765251181257 -0.0009070005
0.3991189 41.55878 114.3109 166.5198 160.8501 189.9522 158.3423 92.26946 34.86846 -0.012738166863291479 -0.0008969813
0.4007958 41.67964 114.6236 167.0091 161.4451 190.5286 158.7788 92.49808 34.92639 -0.012859624325937763 -0.0008866357
0.4024727 41.80251 114.9413 167.5074 162.0539 191.1192 159.2275 92.73366 34.98334 -0.0129811271671446 -0.0008759625
0.4041496 41.92467 115.2583 168.0025 162.6526 191.6962 159.6624 92.961 35.04212 -0.013102663169607226 -0.0008649607
0.4058264 42.04781 115.5766 168.5008 163.2594 192.2834 160.1077 93.19512 35.10153 -0.013224220116020875 -0.0008536292
0.4075033 42.17217 115.8967 169.0013 163.8678 192.8705 160.5514 93.42823 35.16161 -0.013345787534410037 -0.0008419669
0.4091802 42.29649 116.2173 169.5017 164.4739 193.4541 160.9912 93.65715 35.21865 -0.013467353207469945 -0.0008299729
0.4108571 42.42397 116.5427 170.0107 165.096 194.0566 161.45 93.90207 35.28489 -0.013588903172566587 -0.0008176461
0.4125339 42.54987 116.8656 170.5147 165.7074 194.6448 161.8931 94.13344 35.34407 -0.013710423467065943 -0.0008049857
0.4142108 42.67474 117.1887 171.0172 166.311 195.221 162.3227 94.35397 35.39767 -0.013831905364321757 -0.0007919909
0.4158877 42.80353 117.5164 171.5294 166.9361 195.8238 162.7795 94.59556 35.46119 -0.013953336647029262 -0.0007786608
0.4175646 42.93472 117.8495 172.0501 167.5719 196.4378 163.2456 94.84343 35.52855 -0.014074701607225194 -0.0007649947
0.4192414 43.06142 118.1761 172.5561 168.177 197.0126 163.672 95.06099 35.58135 -0.014195988027604783 -0.0007509921
0.4209183 43.19127 118.5073 173.071 168.7993 197.6073 164.1178 95.29343 35.64114 -0.014317187181521772 -0.0007366523
0.4225952 43.3233 118.841 173.591 169.4322 198.215 164.576 95.53451 35.70551 -0.014438283361012895 -0.0007219748
0.4242721 43.45367 119.1757 174.1097 170.0533 198.8051 165.0152 95.76127 35.76307 -0.014559266094102638 -0.0007069591
0.4259489 43.58473 119.5092 174.6272 170.6765 199.3983 165.4578 95.99097 35.82324 -0.014680121418156986 -0.0006916048
0.4276258 43.71878 119.845 175.1496 171.3115 200.005 165.9129 96.22872 35.88557 -0.014800837115871173 -0.0006759115
0.4293027 43.85128 120.1845 175.6747 171.9387 200.5994 166.3547 96.45794 35.94626 -0.01492140271526969 -0.0006598789
0.4309796 43.98486 120.5226 176.1987 172.5702 201.1993 166.8016 96.68907 36.00584 -0.015041804253718517 -0.0006435069
0.4326564 44.12218 120.8651 176.73 173.2138 201.8122 167.26 96.92811 36.0692 -0.015162029513912895 -0.000626795
0.4343333 44.25476 121.2055 177.2556 173.8394 202.4015 167.6947 97.15072 36.12654 -0.015282066278548058 -0.0006097434
0.4360102 44.3897 121.546 177.7819 174.4706 202.9971 168.1352 97.3765 36.1838 -0.015401902330319241 -0.0005923519
0.4376871 44.53073 121.895 178.322 175.1253 203.6215 168.6043 97.62483 36.25369 -0.01552152370659243 -0.0005746203
0.4393639 44.66409 122.2364 178.8483 175.7499 204.2071 169.0331 97.84118 36.30778 -0.015640919935392107 -0.0005565489
0.4410408 44.80288 122.5856 179.3878 176.3968 204.8178 169.4874 98.07934 36.37416 -0.015760078799413515 -0.0005381378
0.4427177 44.94361 122.9331 179.9247 177.0449 205.4308 169.9424 98.31446 36.43676 -0.015878984590693385 -0.0005193869
0.4443946 45.08412 123.2872 180.4711 177.6992 206.0484 170.4017 98.55546 36.5048 -0.015997628582585455 -0.0005002966
0.4460714 45.22474 123.638 181.011 178.3441 206.653 170.8464 98.7832 36.56563 -0.01611599506712646 -0.0004808671
0.4477483 45.3663 123.9915 181.5549 178.9946 207.2648 171.2981 99.01585 36.62761 -0.016234073572340885 -0.0004610989
0.4494252 45.50822 124.346 182.1 179.644 207.8736 171.7468 99.24795 36.69159 -0.016351850135594714 -0.0004409923
0.4511021 45.65083 124.7022 182.6498 180.304 208.495 172.2081 99.49014 36.76255 -0.016469314284912436 -0.0004205478
0.4527789 45.79443 125.0601 183.2001 180.9614 209.1129 172.6655 99.72922 36.83148 -0.016586450312330785 -0.0003997661
0.4544558 45.93765 125.4151 183.7452 181.6114 209.7209 173.112 99.95839 36.89365 -0.016703249491203494 -0.0003786476
0.4561327 46.08328 125.7781 184.3046 182.2803 210.3481 173.5768 100.2032 36.96711 -0.016819697858896556 -0.000357193
0.4578096 46.2308 126.1409 184.8595 182.9413 210.9649 174.0286 100.4344 37.03157 -0.016935783198105205 -0.0003354032
0.4594864 46.3751 126.5027 185.4179 183.6091 211.5928 174.4955 100.6827 37.10659 -0.01705149154619542 -0.0003132788
0.4611633 46.52187 126.8644 185.9718 184.2683 212.2062 174.9438 100.9124 37.17178 -0.017166812431191694 -0.0002908209
0.4628402 46.67026 127.2331 186.5392 184.9474 212.845 175.4201 101.168 37.25333 -0.017281733635789262 -0.0002680303
0.4645171 46.81819 127.5987 187.0997 185.6148 213.4674 175.8771 101.4052 37.32303 -0.017396239452024852 -0.000244908
0.4661939 46.96899 127.9698 187.6684 186.2927 214.1 176.344 101.6509 37.39849 -0.01751032987989847 -0.0002214552
0.4678708 47.11918 128.3413 188.2387 186.9718 214.7337 176.8121 101.8988 37.47681 -0.01762396826749582 -0.0001976729
0.4695477 47.2706 128.7139 188.8096 187.6529 215.3703 177.2831 102.149 37.55663 -0.017737152869487655 -0.0001735624
0.4712246 47.42097 129.0853 189.3796 188.3319 216.0036 177.7504 102.3963 37.63535 -0.01784988368587397 -0.0001491249
0.4729014 47.5735 129.4602 189.9544 189.0182 216.6461 178.2271 102.6516 37.71966 -0.01796214326336224 -0.0001243617
0.4745783 47.72514 129.834 190.5281 189.7021 217.2836 178.6981 102.9025 37.80055 -0.018073914148659956 -9.927429e-05
0.4762552 47.87933 130.2124 191.1074 190.3912 217.9243 179.1702 103.1529 37.88234 -0.018185178888474596 -7.386406e-05
0.4779321 48.03237 130.5891 191.6851 191.0801 218.5672 179.6468 103.4097 37.96894 -0.018295937482806158 -4.813253e-05
